element	sp_num	obs_wl_vac(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
Xe	4	"342.803"	"5"	""		"176041.9"	"205205.0"	"5s2.5p2.(3P).5d"	"2F"	"5/2"	"5s2.5p2.(1D).4f"	"2F*"	"5/2"		""	"L11502"	
Xe	4	"343.154"	"13"	""		"177923.3"	"207056.6"	"5s2.5p2.(3P).5d"	"2F"	"7/2"	"5s2.5p2.(3P).6p"	"4P*"	"5/2"		""	"L11502"	
Xe	2	"343.249"	"1"	""		"102799.07"	"131923.79"	"5s2.5p4.(3P<1>).6s"	"2[1]"	"3/2"	"5s2.5p4.(1D<2>).6p"	"2[2]*"	"3/2"		""	"L6925"	
Xe	3	"343.574"	"8"	""		"166880.09"	"195977.67"	"5s2.5p3.(4S*).4f"	"5F"	"2"	"5s2.5p3.(2D*).6d"	"3F*"	"2"		""	"L10579"	
Xe	2	"343.648"	"1-"	""		"111792.17"	"140883.42"	"5s2.5p4.(3P<2>).6p"	"2[2]*"	"3/2"	"5s2.5p4.(3P<0>).7s"	"2[0]"	"1/2"		""	"L6925"	
Xe	4	"343.752"	"9"	""		"176122.2"	"205205.0"	"5s2.5p2.(1D).5d"	"2D"	"3/2"	"5s2.5p2.(1D).4f"	"2F*"	"5/2"		""	"L11502"	
Xe	1	"344.266"	"3"	""		"67067.547"	"96106.31"	"5p5.(2P*<3/2>).6s"	"2[3/2]*"	"2"	"5p5.(2P*<3/2>).8f"	"2[5/2]"	"3"		""	"L4739"	
Xe	5	"344.332"	"9"	""		"160630.4"	"189663.8"	"5s2.5p.(2P*).5d"	"3F*"	"3"	"5s2.5p.(2P*).4f"	"3F"	"3"		""	"L7287"	
Xe	1	"344.383"	"1*"	""		"67067.547"	"96096.25"	"5p5.(2P*<3/2>).6s"	"2[3/2]*"	"2"	"5p5.(2P*<3/2>).8f"	"2[3/2]"	"1"		""	"L4739"	
Xe	1	"344.383"	"1*"	""		"67067.547"	"96097.31"	"5p5.(2P*<3/2>).6s"	"2[3/2]*"	"2"	"5p5.(2P*<3/2>).8f"	"2[3/2]"	"2"		""	"L4739"	
Xe	3	"344.424"	"20a"	""		"133234.01"	"162259.97"	"5s2.5p3.(2D*).5d"	"3D*"	"1"	"5s2.5p3.(2D*).6p"	"3D"	"2"		""	"L10579"	
Xe	3	"344.439"	"15a"	""		"159388.18"	"188412.56"	"5s2.5p3.(2P*).6s"	"1P*"	"1"	"5s2.5p3.(2D*).4f"	"3P"	"2"		""	"L10579"	
Xe	5	"344.470"	"8"	""		"170987.6"	"200010.2"	"5s2.5p.(2P*).5d"	"3P*"	"2"	"5s2.5p.(2P*).4f"	"1F"	"3"		""	"L7287"	
Xe	2	"344.634"	"25h"	""		"111326.96"	"140335.09"	"5s2.5p4.(3P<1>).5d"	"2[2]"	"3/2"	"5s2.5p4.(3P<2>).4f"	"2[1]*"	"3/2"		""	"L6925"	
Xe	4	"345.074"	"4"	""		"190030.5"	"219001.7"	"5s2.5p2.(1S).5d"	"2D"	"5/2"	"5s2.5p2.(1D).4f"	"2D*"	"5/2"		""	"L11502"	
Xe	3	"345.123"	"11"	""		"160733.77"	"189701.46"	"5s2.5p3.(2D*).5d"	"3P*"	"0"	"5s2.5p3.(2D*).4f"	"3P"	"1"		""	"L10579"	
Xe	3	"345.427"	"16"	""		"143048.20"	"171989.82"	"5s2.5p3.(2D*).6s"	"1D*"	"2"	"5s2.5p3.(2D*).6p"	"1D"	"2"		""	"L10579"	
Xe	4	"345.874"	"17"	""		"157205.0"	"186109.1"	"5s2.5p2.(3P).6s"	"4P"	"1/2"	"5s2.5p2.(3P).6p"	"4D*"	"1/2"		""	"L11502"	
Xe	2	"346.008"	"8"	""		"95396.74"	"124289.45"	"5s2.5p4.(3P<2>).5d"	"2[2]"	"5/2"	"5s2.5p4.(3P<1>).6p"	"2[1]*"	"3/2"		""	"L6925"	
Xe	2	"346.126"	"100h"	""		"111326.96"	"140209.99"	"5s2.5p4.(3P<1>).5d"	"2[2]"	"3/2"	"5s2.5p4.(3P<2>).4f"	"2[2]*"	"5/2"		""	"L6925"	
Xe	2	"346.281"	"1-"	""		"113512.36"	"142382.13"	"5s2.5p4.(3P<2>).6p"	"2[3]*"	"5/2"	"5s2.5p4.(3P<1>).7s"	"2[1]"	"3/2"		""	"L6925"	
Xe	2	"346.417"	"1h"	""		"111326.96"	"140185.67"	"5s2.5p4.(3P<1>).5d"	"2[2]"	"3/2"	"5s2.5p4.(3P<2>).4f"	"2[1]*"	"1/2"		""	"L6925"	
Xe	3	"346.722"	"15"	""		"143156.24"	"171989.82"	"5s2.5p3.(2D*).5d"	"3D*"	"3"	"5s2.5p3.(2D*).6p"	"1D"	"2"		""	"L10579"	
Xe	2	"346.768"	"1-"	""		"120853.16"	"149682.65"	"5s2.5p4.(1D<2>).5d"	"2[3]"	"7/2"	"5s2.5p4.(3P<1>).4f"	"2[3]*"	"7/2"		""	"L6925"	
Xe	3	"346.822"	"14"	""		"121475.94"	"150301.10"	"5s2.5p3.(4S*).6s"	"5S*"	"2"	"5s2.5p3.(4S*).6p"	"3P"	"1"		""	"L10579"	
Xe	1	"346.981"	"4"	""		"67067.547"	"95879.40"	"5p5.(2P*<3/2>).6s"	"2[3/2]*"	"2"	"5p5.(2P*<3/2>).11p"	"2[3/2]"	"2"		""	"L4739"	
Xe	3	"347.235"	"10"	""		"168086.00"	"196876.63"	"5s2.5p3.(2D*).6p"	"3P"	"1"	"5s2.5p3.(2D*).6d"	"3D*"	"1"		""	"L10579"	
Xe	1	"347.236"	"4"	""		"67067.547"	"95858.18"	"5p5.(2P*<3/2>).6s"	"2[3/2]*"	"2"	"5p5.(2P*<3/2>).11p"	"2[5/2]"	"3"		""	"L4739"	
Xe	4	"347.248"	"8"	""		"177923.3"	"206713.1"	"5s2.5p2.(3P).5d"	"2F"	"7/2"	"5s2.5p2.(1D).4f"	"2G*"	"7/2"		""	"L11502"	
Xe	2	"347.423"	"20h"	""		"127527.30"	"156302.13"	"5s2.5p4.(1D<2>).5d"	"2[2]"	"3/2"	"5s2.5p4.(1D<2>).4f"	"2[2]*"	"3/2"		""	"L6925"	
Xe	3	"347.914"	"4"	""		"138145.49"	"166880.09"	"5s2.5p3.(2D*).6s"	"3D*"	"1"	"5s2.5p3.(4S*).4f"	"5F"	"2"		""	"L10579"	
Xe	2	"348.221"	"2h"	""		"127527.30"	"156235.80"	"5s2.5p4.(1D<2>).5d"	"2[2]"	"3/2"	"5s2.5p4.(1D<2>).4f"	"2[2]*"	"5/2"		""	"L6925"	
Xe	2	"348.523"	"1h"	""		"111326.96"	"140011.58"	"5s2.5p4.(3P<1>).5d"	"2[2]"	"3/2"	"5s2.5p4.(3P<2>).7p"	"2[1]*"	"1/2"		""	"L6925"	
Xe	3	"348.813"	"6"	""		"171989.82"	"200650.23"	"5s2.5p3.(2D*).6p"	"1D"	"2"	"5s2.5p3.(2D*).6d"	"3D*"	"3"		""	"L10579"	
Xe	4	"349.155"	"2"	""		"190369.3"	"219001.7"	"5s2.5p2.(1S).5d"	"2D"	"3/2"	"5s2.5p2.(1D).4f"	"2D*"	"5/2"		""	"L11502"	
Xe	3	"349.451"	"8"	""		"155400.90"	"184009.10"	"5s2.5p3.(2P*).5d"	"3D*"	"1"	"5s2.5p3.(2P*).6p"	"1D"	"2"		""	"L10579"	
Xe	3	"349.482"	"4"	""		"145340.91"	"173946.53"	"5s2.5p3.(2P*).5d"	"3F*"	"3"	"5s2.5p3.(4S*).4f"	"3F"	"4"		""	"L10579"	
Xe	1	"349.686"	"1"	""		"68045.156"	"96634.09"	"5p5.(2P*<3/2>).6s"	"2[3/2]*"	"1"	"5p5.(2P*<3/2>).13p"	"2[1/2]"	"0"		""	"L4739"	
Xe	4	"349.789"	"15"	""		"165280.0"	"193860.6"	"5s2.5p2.(3P).6s"	"4P"	"3/2"	"5s2.5p2.(3P).6p"	"2S*"	"1/2"		""	"L11502"	
Xe	4	"349.819"	"6"	""		"167206.4"	"195784.6"	"5s2.5p2.(3P).6s"	"2P"	"1/2"	"5s2.5p2.(3P).4f"	"4D*"	"3/2"		""	"L11502"	
Xe	2	"350.036"	"30"	""		"93068.44"	"121628.82"	"5s2.5p4.(3P<2>).6s"	"2[2]"	"5/2"	"5s2.5p4.(3P<0>).6p"	"2[1]*"	"3/2"		""	"L6925"	
Xe	3	"350.165"	"11"	""		"171989.82"	"200539.71"	"5s2.5p3.(2D*).6p"	"1D"	"2"	"5s2.5p3.(2D*).7s"	"1D*"	"2"		""	"L10579"	
Xe	2	"350.315"	"15"	""		"96033.48"	"124571.09"	"5s2.5p4.(3P<2>).5d"	"2[2]"	"3/2"	"5s2.5p4.(3P<1>).6p"	"2[1]*"	"1/2"		""	"L6925"	
Xe	2	"350.425"	"1"	""		"101535.67"	"130063.96"	"5s2.5p4.(3P<2>).5d"	"2[4]"	"7/2"	"5s2.5p4.(1D<2>).6p"	"2[3]*"	"7/2"		""	"L6925"	
Xe	2	"350.656"	"15"	""		"101157.48"	"129667.35"	"5s2.5p4.(3P<0>).6s"	"2[0]"	"1/2"	"5s2.5p4.(1D<2>).6p"	"2[1]*"	"3/2"		""	"L6925"	
Xe	1	"350.674"	"5"	""		"67067.547"	"95575.960"	"5p5.(2P*<3/2>).6s"	"2[3/2]*"	"2"	"5p5.(2P*<3/2>).7f"	"2[5/2]"	"3"		""	"L4739"	
Xe	1	"350.842"	"2"	""		"67067.547"	"95562.546"	"5p5.(2P*<3/2>).6s"	"2[3/2]*"	"2"	"5p5.(2P*<3/2>).7f"	"2[3/2]"	"2"		""	"L4739"	
Xe	2	"350.888"	"20"	""		"104250.06"	"132741.15"	"5s2.5p4.(3P<1>).5d"	"2[1]"	"1/2"	"5s2.5p4.(1D<2>).6p"	"2[1]*"	"1/2"		""	"L6925"	
Xe	3	"350.977"	"13bl"	""		"153893.20"	"182377.01"	"5s2.5p3.(2P*).5d"	"3D*"	"2"	"5s2.5p3.(2D*).4f"	"3D"	"3"		""	"L10579"	
Xe	2	"350.978"	""	""		"119085.49"	"147569.10"	"5s2.5p4.(1D<2>).5d"	"2[3]"	"5/2"	"5s2.5p4.(3P<0>).4f"	"2[3]*"	"7/2"		""	"L6925"	
Xe	8	"351.16"	""	""		"565296."	"593781"	"7s"	"2S"	"1/2"	"7p"	"2P*"	"3/2"		""	"L11586"	
Xe	4	"351.356"	"12"	""		"170490.3"	"198943.1"	"5s2.5p2.(3P).6s"	"4P"	"5/2"	"5s2.5p2.(3P).6p"	"4D*"	"5/2"		""	"L11502"	
Xe	2	"351.357"	"1"	""		"127010.80"	"155463.41"	"5s2.5p4.(1D<2>).5d"	"2[1]"	"1/2"	"5s2.5p4.(1D<2>).4f"	"2[1]*"	"3/2"		""	"L6925"	
Xe	2	"351.671"	"2"	""		"120853.16"	"149280.40"	"5s2.5p4.(1D<2>).5d"	"2[3]"	"7/2"	"5s2.5p4.(3P<1>).4f"	"2[4]*"	"7/2"		""	"L6991"	
Xe	1	"351.790"	"2*"	""		"68045.156"	"96462.63"	"5p5.(2P*<3/2>).6s"	"2[3/2]*"	"1"	"5p5.(2P*<3/2>).9f"	"2[3/2]"	"1"		""	"L4739"	
Xe	1	"351.790"	"2*"	""		"68045.156"	"96463.27"	"5p5.(2P*<3/2>).6s"	"2[3/2]*"	"1"	"5p5.(2P*<3/2>).9f"	"2[3/2]"	"2"		""	"L4739"	
Xe	3	"351.911"	"11"	""		"138658.20"	"167066.32"	"5s2.5p3.(2D*).6s"	"3D*"	"3"	"5s2.5p3.(2D*).6p"	"3P"	"2"		""	"L10579"	
Xe	2	"352.153"	"2"	""		"123112.54"	"151500.96"	"5s2.5p4.(3P<1>).6p"	"2[2]*"	"5/2"	"5s2.5p4.(3P<2>).5g"	"2[3]"	"5/2"		""	"L6991"	
Xe	4	"352.236"	"1"	""		"163596.7"	"191978.1"	"5s2.5p2.(3P).5d"	"2D"	"3/2"	"5s2.5p2.(3P).4f"	"4D*"	"5/2"		""	"L11502"	
Xe	3	"352.280"	"16"	""		"121922.75"	"150301.10"	"5s2.5p3.(4S*).5d"	"3D*"	"1"	"5s2.5p3.(4S*).6p"	"3P"	"1"		""	"L10579"	
Xe	2	"353.021"	"3H"	""		"111326.96"	"139645.98"	"5s2.5p4.(3P<1>).5d"	"2[2]"	"3/2"	"5s2.5p4.(3P<2>).7p"	"2[3]*"	"5/2"		""	"L6925"	
Xe	3	"353.162"	"3"	""		"175052.36"	"203359.91"	"5s2.5p3.(2P*).5d"	"1P*"	"1"	"5s2.5p3.(2P*).4f"	"3D"	"2"		""	"L10579"	
Xe	3	"353.182"	"7"	""		"182551.32"	"210857.49"	"5s2.5p3.(4S*).6d"	"5D*"	"1"	"5p6"	"1S"	"0"		""	"L10579"	
Xe	1	"353.348"	"2"	""		"68045.156"	"96337.82"	"5p5.(2P*<3/2>).6s"	"2[3/2]*"	"1"	"5p5.(2P*<3/2>).12p"	"2[1/2]"	"0"		""	"L4739"	
Xe	2	"353.461"	"1h^"	""		"112703.64"	"140986.89"	"5s2.5p4.(3P<1>).5d"	"2[2]"	"5/2"	"5s2.5p4.(3P<2>).7p"	"2[2]*"	"3/2"		""	"L6925"	
Xe	1	"353.661"	"1-"	""		"68045.156"	"96312.89"	"5p5.(2P*<3/2>).6s"	"2[3/2]*"	"1"	"5p5.(2P*<3/2>).12p"	"2[3/2]"	"2"		""	"L4739"	
Xe	1	"353.735"	"1"	""		"68045.156"	"96306.86"	"5p5.(2P*<3/2>).6s"	"2[3/2]*"	"1"	"5p5.(2P*<3/2>).12p"	"2[3/2]"	"1"		""	"L4739"	
Xe	4	"353.741"	"12"	""		"163596.7"	"191858.2"	"5s2.5p2.(3P).5d"	"2D"	"3/2"	"5s2.5p2.(3P).4f"	"4F*"	"3/2"		""	"L11502"	
Xe	7	"353.75"	""	""		"279282."	"307542."	"4f.5s"	"1F*"	"3"	"5s.5d"	"1D"	"2"		""	"L11374"	
Xe	2	"353.808"	"2"	""		"96033.48"	"124289.45"	"5s2.5p4.(3P<2>).5d"	"2[2]"	"3/2"	"5s2.5p4.(3P<1>).6p"	"2[1]*"	"3/2"		""	"L6925"	
Xe	2	"353.941"	"0"	""		"123254.60"	"151500.96"	"5s2.5p4.(3P<1>).6p"	"2[2]*"	"3/2"	"5s2.5p4.(3P<2>).5g"	"2[3]"	"5/2"		""	"L6991"	
Xe	3	"353.994"	"12"	""		"153893.20"	"182134.14"	"5s2.5p3.(2P*).5d"	"3D*"	"2"	"5s2.5p3.(2P*).6p"	"3S"	"1"		""	"L10579"	
Xe	3	"354.235"	"20"	""		"138658.20"	"166880.09"	"5s2.5p3.(2D*).6s"	"3D*"	"3"	"5s2.5p3.(4S*).4f"	"5F"	"2"		""	"L10579"	
Xe	3	"354.486"	"10"	""		"156392.68"	"184594.45"	"5s2.5p3.(2P*).5d"	"3D*"	"3"	"5s2.5p3.(2P*).6p"	"3D"	"3"		""	"L10579"	
Xe	2	"354.629"	"1h"	""		"95064.38"	"123254.60"	"5s2.5p4.(3P<2>).6s"	"2[2]"	"3/2"	"5s2.5p4.(3P<1>).6p"	"2[2]*"	"3/2"		""	"L6925"	
Xe	3	"354.688"	"5"	""		"142064.27"	"170250.15"	"5s2.5p3.(2D*).5d"	"3D*"	"2"	"5s2.5p3.(4S*).4f"	"3F"	"3"		""	"L10579"	
Xe	2	"354.869"	"2h"	""		"111326.96"	"139498.46"	"5s2.5p4.(3P<1>).5d"	"2[2]"	"3/2"	"5s2.5p4.(3P<2>).4f"	"2[2]*"	"3/2"		""	"L6925"	
Xe	1	"354.986"	"10"	""		"67067.547"	"95229.59"	"5p5.(2P*<3/2>).6s"	"2[3/2]*"	"2"	"5p5.(2P*<3/2>).10p"	"2[3/2]"	"2"		""	"L4739"	
Xe	3	"355.212"	"18"	""		"136367.48"	"164511.65"	"5s2.5p3.(2P*).5d"	"1D*"	"2"	"5s2.5p3.(2D*).6p"	"1P"	"1"		""	"L10579"	
Xe	4	"355.326"	"6"	""		"172892.2"	"201027.6"	"5s2.5p2.(1D).5d"	"2P"	"1/2"	"5s2.5p2.(3P).6p"	"4S*"	"3/2"		""	"L11502"	
Xe	1	"355.404"	"10"	""		"67067.547"	"95196.53"	"5p5.(2P*<3/2>).6s"	"2[3/2]*"	"2"	"5p5.(2P*<3/2>).10p"	"2[5/2]"	"3"		""	"L4739"	
Xe	1	"355.592"	"1"	""		"67067.547"	"95181.66"	"5p5.(2P*<3/2>).6s"	"2[3/2]*"	"2"	"5p5.(2P*<3/2>).10p"	"2[5/2]"	"2"		""	"L4739"	
Xe	4	"355.649"	"12"	""		"177951.1"	"206061.2"	"5s.5p4"	"2P"	"1/2"	"5s2.5p2.(3P).6p"	"2P*"	"3/2"		""	"L11502"	
Xe	5	"355.698"	"3"	""		"199959.0"	"228064.9"	"5s2.5p.(2P*).5d"	"1P*"	"1"	"5s2.5p.(2P*).6p"	"3D"	"1"		""	"L7287"	
Xe	2	"355.788"	"2bl"	""		"120853.16"	"148951.80"	"5s2.5p4.(1D<2>).5d"	"2[3]"	"7/2"	"5s2.5p4.(3P<1>).4f"	"2[2]*"	"5/2"		""	"L6991"	
Xe	4	"355.796"	"9"	""		"176041.9"	"204140.0"	"5s2.5p2.(3P).5d"	"2F"	"5/2"	"5s2.5p2.(3P).6p"	"4P*"	"3/2"		""	"L11502"	
Xe	4	"356.036"	"1"	""		"187546.9"	"215625.5"	"5s2.5p2.(1D).6s"	"2D"	"3/2"	"5s2.5p2.(1D).6p"	"2F*"	"5/2"		""	"L11502"	
Xe	3	"356.123"	"10"	""		"155400.90"	"183472.95"	"5s2.5p3.(2P*).5d"	"3D*"	"1"	"5s2.5p3.(2D*).4f"	"1P"	"1"		""	"L10579"	
Xe	3	"356.137"	"14"	""		"136367.48"	"164438.64"	"5s2.5p3.(2P*).5d"	"1D*"	"2"	"5s2.5p3.(2D*).6p"	"1F"	"3"		""	"L10579"	
Xe	2	"356.175"	"1-^"	""		"121628.82"	"149697.24"	"5s2.5p4.(3P<0>).6p"	"2[1]*"	"3/2"	"5s2.5p4.(1D<2>).7s"	"2[2]"	"5/2"		""	"L6925"	
Xe	3	"356.222"	"14"	""		"158928.10"	"186992.43"	"5s2.5p3.(2P*).6s"	"3P*"	"2"	"5s2.5p3.(2D*).4f"	"3D"	"2"		""	"L10579"	
Xe	2	"356.250"	"1-^"	""		"112924.84"	"140986.89"	"5s2.5p4.(1D<2>).6s"	"2[2]"	"3/2"	"5s2.5p4.(3P<2>).7p"	"2[2]*"	"3/2"		""	"L6925"	
Xe	3	"356.299"	"10"	""		"160733.77"	"188792.52"	"5s2.5p3.(2D*).5d"	"3P*"	"0"	"5s2.5p3.(2D*).4f"	"3D"	"1"		""	"L10579"	
Xe	1	"356.380"	"3"	""		"68045.156"	"96097.31"	"5p5.(2P*<3/2>).6s"	"2[3/2]*"	"1"	"5p5.(2P*<3/2>).8f"	"2[3/2]"	"2"		""	"L4739"	
Xe	2	"356.430"	"20"	""		"95064.38"	"123112.54"	"5s2.5p4.(3P<2>).6s"	"2[2]"	"3/2"	"5s2.5p4.(3P<1>).6p"	"2[2]*"	"5/2"		""	"L6925"	
Xe	3	"356.486"	"4"	""		"171989.82"	"200033.45"	"5s2.5p3.(2D*).6p"	"1D"	"2"	"5s2.5p3.(2D*).7s"	"3D*"	"3"		""	"L10579"	
Xe	3	"356.519"	"17"	""		"138658.20"	"166699.11"	"5s2.5p3.(2D*).6s"	"3D*"	"3"	"5s2.5p3.(2D*).6p"	"3D"	"3"		""	"L10579"	
Xe	3	"356.863"	"2"	""		"161809.98"	"189824.07"	"5s2.5p3.(2D*).5d"	"1D*"	"2"	"5s2.5p3.(2D*).4f"	"1D"	"2"		""	"L10579"	
Xe	4	"356.953"	"4"	""		"172892.2"	"200899.4"	"5s2.5p2.(1D).5d"	"2P"	"1/2"	"5s2.5p2.(3P).6p"	"4P*"	"1/2"		""	"L11502"	
Xe	3	"357.440"	"5"	""		"161809.98"	"189778.94"	"5s2.5p3.(2D*).5d"	"1D*"	"2"	"5s2.5p3.(2D*).4f"	"1F"	"3"		""	"L10579"	
Xe	3	"357.854"	"6bl"	""		"119026.03"	"146962.42"	"5s2.5p3.(2D*).5d"	"1P*"	"1"	"5s2.5p3.(4S*).6p"	"5P"	"2"		""	"L10579"	
Xe	2	"357.858"	"2"	""		"127527.30"	"155463.41"	"5s2.5p4.(1D<2>).5d"	"2[2]"	"3/2"	"5s2.5p4.(1D<2>).4f"	"2[1]*"	"3/2"		""	"L6925"	
Xe	3	"357.970"	"25"	""		"134667.42"	"162594.81"	"5s2.5p3.(2D*).6s"	"3D*"	"2"	"5s2.5p3.(2D*).6p"	"3F"	"3"		""	"L10579"	
Xe	3	"358.365"	"25"	""		"138658.20"	"166554.82"	"5s2.5p3.(2D*).6s"	"3D*"	"3"	"5s2.5p3.(2D*).6p"	"3F"	"4"		""	"L10579"	
Xe	3	"358.427"	"5*"	""		"168086.00"	"195977.67"	"5s2.5p3.(2D*).6p"	"3P"	"1"	"5s2.5p3.(2D*).6d"	"3F*"	"2"		""	"L10579"	
Xe	3	"358.427"	"5*"	""		"161809.98"	"189701.46"	"5s2.5p3.(2D*).5d"	"1D*"	"2"	"5s2.5p3.(2D*).4f"	"3P"	"1"		""	"L10579"	
Xe	4	"358.450"	"1"	""		"159642.8"	"187532.9"	"5s2.5p2.(3P).5d"	"4P"	"5/2"	"5s2.5p2.(3P).4f"	"4D*"	"7/2"		""	"L11502"	
Xe	1	"358.702"	"4"	""		"68045.156"	"95915.53"	"5p5.(2P*<3/2>).6s"	"2[3/2]*"	"1"	"5p5.(2P*<3/2>).11p"	"2[1/2]"	"0"		""	"L4739"	
Xe	4	"358.729"	"9"	""		"188272.6"	"216141.0"	"5s2.5p2.(1D).5d"	"2S"	"1/2"	"5s2.5p2.(1D).6p"	"2D*"	"3/2"		""	"L11502"	
Xe	4	"358.767"	"11"	""		"165995.3"	"193860.6"	"5s.5p4"	"2P"	"3/2"	"5s2.5p2.(3P).6p"	"2S*"	"1/2"		""	"L11502"	
Xe	2	"358.862"	"6h"	""		"95396.74"	"123254.60"	"5s2.5p4.(3P<2>).5d"	"2[2]"	"5/2"	"5s2.5p4.(3P<1>).6p"	"2[2]*"	"3/2"		""	"L6925"	
Xe	2	"358.902"	"2bl"	""		"111326.96"	"139182.58"	"5s2.5p4.(3P<1>).5d"	"2[2]"	"3/2"	"5s2.5p4.(3P<2>).4f"	"2[3]*"	"5/2"		""	"L6991"	
Xe	2	"358.988"	"1H"	""		"111792.17"	"139640.43"	"5s2.5p4.(3P<2>).6p"	"2[2]*"	"3/2"	"5s2.5p4.(3P<2>).6d"	"2[1]"	"3/2"		""	"L6925"	
Xe	1	"359.167"	"1"	""		"68045.156"	"95879.40"	"5p5.(2P*<3/2>).6s"	"2[3/2]*"	"1"	"5p5.(2P*<3/2>).11p"	"2[3/2]"	"2"		""	"L4739"	
Xe	3	"359.198"	"8"	""		"121229.58"	"149061.57"	"5s2.5p3.(4S*).5d"	"3D*"	"3"	"5s2.5p3.(4S*).6p"	"5P"	"3"		""	"L10579"	
Xe	1	"359.280"	"2"	""		"68045.156"	"95870.69"	"5p5.(2P*<3/2>).6s"	"2[3/2]*"	"1"	"5p5.(2P*<3/2>).11p"	"2[3/2]"	"1"		""	"L4739"	
Xe	3	"359.338"	"5"	""		"168086.00"	"195907.04"	"5s2.5p3.(2D*).6p"	"3P"	"1"	"5s2.5p3.(2D*).7s"	"3D*"	"1"		""	"L10579"	
Xe	4	"359.537"	"1"	""		"173221.8"	"201027.6"	"5s2.5p2.(3P).6s"	"2P"	"3/2"	"5s2.5p2.(3P).6p"	"4S*"	"3/2"		""	"L11502"	
Xe	3	"359.659"	"17"	""		"138145.49"	"165941.69"	"5s2.5p3.(2D*).6s"	"3D*"	"1"	"5s2.5p3.(2D*).6p"	"3P"	"0"		""	"L10579"	
Xe	3	"360.187"	"12"	""		"119026.03"	"146781.48"	"5s2.5p3.(2D*).5d"	"1P*"	"1"	"5s2.5p3.(4S*).6p"	"5P"	"1"		""	"L10579"	
Xe	2	"360.483"	"3h"	""		"120853.16"	"148585.89"	"5s2.5p4.(1D<2>).5d"	"2[3]"	"7/2"	"5s2.5p4.(3P<1>).4f"	"2[4]*"	"9/2"		""	"L6925"	
Xe	4	"360.605"	"3"	""		"169001.5"	"196724.9"	"5s2.5p2.(3P).5d"	"2D"	"5/2"	"5s2.5p2.(3P).6p"	"2D*"	"3/2"		""	"L6570"	
Xe	3	"360.702"	"22a"	""		"138658.20"	"166374.06"	"5s2.5p3.(2D*).6s"	"3D*"	"3"	"5s2.5p3.(4S*).4f"	"5F"	"3"		""	"L10579"	
Xe	2	"360.741"	"8"	""		"96858.18"	"124571.09"	"5s2.5p4.(3P<2>).5d"	"2[1]"	"1/2"	"5s2.5p4.(3P<1>).6p"	"2[1]*"	"1/2"		""	"L6925"	
Xe	3	"360.907"	"8h"	""		"153893.20"	"181593.70"	"5s2.5p3.(2P*).5d"	"3D*"	"2"	"5s2.5p3.(2D*).4f"	"3F"	"2"		""	"L10579"	
Xe	3	"360.946"	"22a"	""		"138658.20"	"166355.27"	"5s2.5p3.(2D*).6s"	"3D*"	"3"	"5s2.5p3.(4S*).4f"	"5F"	"4"		""	"L10579"	
Xe	1	"361.032"	"15"	""		"67067.547"	"94758.116"	"5p5.(2P*<3/2>).6s"	"2[3/2]*"	"2"	"5p5.(2P*<3/2>).6f"	"2[5/2]"	"3"		""	"L4739"	
Xe	4	"361.074"	"2"	""		"186048.6"	"213735.6"	"5s2.5p2.(1D).6s"	"2D"	"5/2"	"5s2.5p2.(1D).4f"	"2D*"	"3/2"		""	"L11502"	
Xe	3	"361.097"	"0"	""		"158928.10"	"186614.26"	"5s2.5p3.(2P*).6s"	"3P*"	"2"	"5s2.5p3.(2D*).4f"	"3F"	"3"		""	"L10579"	
Xe	2	"361.152"	"1h"	""		"111958.89"	"139640.43"	"5s2.5p4.(3P<2>).6p"	"2[2]*"	"5/2"	"5s2.5p4.(3P<2>).6d"	"2[1]"	"3/2"		""	"L6925"	
Xe	4	"361.201"	"5"	""		"173221.8"	"200899.4"	"5s2.5p2.(3P).6s"	"2P"	"3/2"	"5s2.5p2.(3P).6p"	"4P*"	"1/2"		""	"L11502"	
Xe	2	"361.237"	"20"	""		"95437.67"	"123112.54"	"5s2.5p4.(3P<2>).5d"	"2[3]"	"7/2"	"5s2.5p4.(3P<1>).6p"	"2[2]*"	"5/2"		""	"L6925"	
Xe	1	"361.306"	"8"	""		"67067.547"	"94737.121"	"5p5.(2P*<3/2>).6s"	"2[3/2]*"	"2"	"5p5.(2P*<3/2>).6f"	"2[3/2]"	"2"		""	"L4739"	
Xe	3	"361.586"	"10"	""		"140437.79"	"168086.00"	"5s2.5p3.(2P*).5d"	"3P*"	"0"	"5s2.5p3.(2D*).6p"	"3P"	"1"		""	"L10579"	
Xe	2	"361.794"	"1"	""		"112703.64"	"140335.09"	"5s2.5p4.(3P<1>).5d"	"2[2]"	"5/2"	"5s2.5p4.(3P<2>).4f"	"2[1]*"	"3/2"		""	"L6991"	
Xe	3	"361.886"	"8"	""		"150404.24"	"178029.33"	"5s2.5p3.(2P*).5d"	"3P*"	"2"	"5s2.5p3.(2P*).6p"	"3P"	"1"		""	"L10579"	
Xe	3	"362.000"	"11"	""		"156392.68"	"184009.10"	"5s2.5p3.(2P*).5d"	"3D*"	"3"	"5s2.5p3.(2P*).6p"	"1D"	"2"		""	"L10579"	
