element	sp_num	obs_wl_vac(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
Kr	1	"90.0876"	"22"	""		"0.0000"	"111002.984"	"4s2.4p6"	"1S"	"0"	"4s2.4p5.(2P*<3/2>).9d"	"2[1/2]*"	"1"		""	"L4676"	
Kr	1	"90.3071"	"28"	""		"0.0000"	"110733.27"	"4s2.4p6"	"1S"	"0"	"4s2.4p5.(2P*<1/2>).5d"	"2[3/2]*"	"1"		""	"L4676"	
Kr	1	"90.4004"	"14"	""		"0.0000"	"110619.075"	"4s2.4p6"	"1S"	"0"	"4s2.4p5.(2P*<3/2>).10s"	"2[3/2]*"	"1"		""	"L4676"	
Kr	1	"90.4862"	"7"	""		"0.0000"	"110514.095"	"4s2.4p6"	"1S"	"0"	"4s2.4p5.(2P*<3/2>).8d"	"2[3/2]*"	"1"		""	"L4676"	
Kr	4	"90.499"	"11"	""		"146644.7"	"257142.7"	"4s.4p4"	"2D"	"5/2"	"4s2.4p2.(1D).5p"	"2F*"	"5/2"		""	"L7257"	
Kr	1	"90.6697"	"20"	""		"0.0000"	"110290.3165"	"4s2.4p6"	"1S"	"0"	"4s2.4p5.(2P*<3/2>).8d"	"2[1/2]*"	"1"		""	"L4676"	
Kr	3	"90.7117"	""	""		"141876.16"	"252115.52"	"4s.4p5"	"1P*"	"1"	"4p6"	"1S"	"0"		""	"L6297"	
Kr	5	"90.863"	"7"	""		"19722.93"	"129779.27"	"4s2.4p2"	"1D"	"2"	"4s.4p3"	"3D*"	"2"		""	"L10324"	
Kr	5	"90.963"	"7"	""		"19722.93"	"129658.16"	"4s2.4p2"	"1D"	"2"	"4s.4p3"	"3D*"	"1"		""	"L10324"	
Kr	6	"91.047"	"3"	""		"222122."	"331956."	"4s2.4d"	"2D"	"3/2"	"4s.4p.(3P*).4d"	"4P*"	"5/2"		""	"L7277"	
Kr	1	"91.0918"	"25"	""		"0.0000"	"109779.3140"	"4s2.4p6"	"1S"	"0"	"4s2.4p5.(2P*<3/2>).9s"	"2[3/2]*"	"1"		""	"L4676"	
Kr	2	"91.1394"	"15"	""		"5370.10"	"115092.012"	"4s2.4p5"	"2P*"	"1/2"	"4s2.4p4.(3P).5s"	"4P"	"3/2"		""	"L353"	
Kr	1	"91.1670"	"24"	""		"0.0000"	"109688.7558"	"4s2.4p6"	"1S"	"0"	"4s2.4p5.(2P*<3/2>).7d"	"2[3/2]*"	"1"		""	"L4676"	
Kr	1	"91.4554"	"0"	""		"0.0000"	"109342.9368"	"4s2.4p6"	"1S"	"0"	"4s2.4p5.(2P*<3/2>).7d"	"2[1/2]*"	"1"		""	"L4676"	
Kr	2	"91.7427"	"25"	""		"0.00"	"109000.36"	"4s2.4p5"	"2P*"	"3/2"	"4s.4p6"	"2S"	"1/2"		""	"L353"	
Kr	6	"91.814"	"8"	""		"223040."	"331956."	"4s2.4d"	"2D"	"5/2"	"4s.4p.(3P*).4d"	"4P*"	"5/2"		""	"L7277"	
Kr	7	"91.8440"	"30"	""		"170835.0"	"279714.8"	"4s.4p"	"1P*"	"1"	"4p2"	"1D"	"2"		""	"L9313"	
Kr	3	"91.9146"	"3"	""		"33079.6"	"141876.16"	"4s2.4p4"	"1S"	"0"	"4s.4p5"	"1P*"	"1"		""	"L353"	
Kr	6	"91.9934"	"9"	""		"170084."	"278787."	"4s.4p2"	"2S"	"1/2"	"4p3"	"4S*"	"3/2"		""	"L7277"	
Kr	7	"92.0970"	"3"	""		"170835.0"	"279414.5"	"4s.4p"	"1P*"	"1"	"4p2"	"3P"	"1"		""	"L9313"	
Kr	1	"92.2738"	"23"	"5.30e+07"	C	"0.0000"	"108373.0423"	"4s2.4p6"	"1S"	"0"	"4s2.4p5.(2P*<3/2>).8s"	"2[3/2]*"	"1"		"T7227"	"L4676"	
Kr	1	"92.3712"	"25"	"1.14e+08"	C	"0.0000"	"108258.7553"	"4s2.4p6"	"1S"	"0"	"4s2.4p5.(2P*<3/2>).6d"	"2[3/2]*"	"1"		"T7227"	"L4676"	
Kr	7	"92.452"	"6"	""		"379488.3"	"487650."	"4s.4d"	"1D"	"2"	"4p.4d"	"1D*"	"2"		""	"L11805"	
Kr	6	"92.734"	"20w"	""		"0."	"107836."	"4s2.4p"	"2P*"	"1/2"	"4s.4p2"	"4P"	"1/2"		""	"L7277"	
Kr	1	"92.8710"	"13"	"3.87e+06"	C	"0.0000"	"107676.1489"	"4s2.4p6"	"1S"	"0"	"4s2.4p5.(2P*<3/2>).6d"	"2[1/2]*"	"1"		"T7227"	"L4676"	
Kr	6	"93.139"	"12"	""		"8110."	"115479."	"4s2.4p"	"2P*"	"3/2"	"4s.4p2"	"4P"	"5/2"		""	"L7277"	
Kr	4	"93.3950"	"8"	""		"17037.6"	"124109.7"	"4s2.4p3"	"2D*"	"3/2"	"4s.4p4"	"4P"	"1/2"		""	"L6153"	
Kr	5	"94.055"	"2"	""		"190279."	"296600."	"4s2.4p.4d"	"3F*"	"2"	"4s2.4p.5p"	"1D"	"2"		""	"L9919"	
Kr	6	"94.405"	"15"	""		"170084."	"276011."	"4s.4p2"	"2S"	"1/2"	"4p3"	"2D*"	"3/2"		""	"L7277"	
Kr	1	"94.5441"	"37"	"2.81e+08"	C	"0.0000"	"105770.7014"	"4s2.4p6"	"1S"	"0"	"4s2.4p5.(2P*<3/2>).7s"	"2[3/2]*"	"1"		"T7227"	"L4676"	
Kr	1	"94.6536"	"34"	"1.51e+08"	C	"0.0000"	"105648.434"	"4s2.4p6"	"1S"	"0"	"4s2.4p5.(2P*<3/2>).5d"	"2[3/2]*"	"1"		"T7227"	"L4676"	
Kr	3	"94.8843"	"1"	""		"33079.6"	"138470.97"	"4s2.4p4"	"1S"	"0"	"4s2.4p3.(4S*).4d"	"5D*"	"1"		""	"L353"	
Kr	4	"94.8855"	"8"	""		"17037.6"	"122426.5"	"4s2.4p3"	"2D*"	"3/2"	"4s.4p4"	"4P"	"3/2"		""	"L6153"	
Kr	1	"95.1055"	"21"	"2.58e+07"	C	"0.0000"	"105146.33"	"4s2.4p6"	"1S"	"0"	"4s2.4p5.(2P*<1/2>).6s"	"2[1/2]*"	"1"		"T7227"	"L4676"	
Kr	4	"95.126"	"11"	""		"145772.8"	"250896.7"	"4s.4p4"	"2D"	"3/2"	"4s2.4p2.(3P).5p"	"2P*"	"1/2"		""	"L7257"	
Kr	1	"95.3403"	"25"	"1.06e+08"	C	"0.0000"	"104887.315"	"4s2.4p6"	"1S"	"0"	"4s2.4p5.(2P*<1/2>).4d"	"2[3/2]*"	"1"		"T7227"	"L4676"	
Kr	3	"95.4775"	"5"	""		"14644.3"	"119380.23"	"4s2.4p4"	"1D"	"2"	"4s.4p5"	"3P*"	"1"		""	"L353"	
Kr	6	"95.6615"	"12"	""		"222122."	"326657."	"4s2.4d"	"2D"	"3/2"	"4s2.5p"	"2P*"	"3/2"		""	"L7277"	
Kr	4	"95.785"	"4"	""		"145772.8"	"250173.8"	"4s.4p4"	"2D"	"3/2"	"4s2.4p2.(3P).5p"	"2P*"	"3/2"		""	"L7257"	
Kr	7	"96.0640"	"5"	""		"170835.0"	"274931.7"	"4s.4p"	"1P*"	"1"	"4p2"	"3P"	"0"		""	"L9313"	
Kr	1	"96.3374500"	"19"	"3.35e+07"	C	"0.0000"	"103801.7929"	"4s2.4p6"	"1S"	"0"	"4s2.4p5.(2P*<3/2>).5d"	"2[1/2]*"	"1"		"T7227"	"L11903"	
Kr	4	"96.4075"	"10"	""		"18700.3"	"122426.5"	"4s2.4p3"	"2D*"	"5/2"	"4s.4p4"	"4P"	"3/2"		""	"L6153"	
Kr	5	"96.477"	"7"	""		"192949."	"296600."	"4s2.4p.4d"	"3F*"	"3"	"4s2.4p.5p"	"1D"	"2"		""	"L9919"	
Kr	2	"96.4971"	"25"	""		"5370.10"	"109000.36"	"4s2.4p5"	"2P*"	"1/2"	"4s.4p6"	"2S"	"1/2"		""	"L353"	
Kr	5	"96.509"	"20ws"	""		"185063.54"	"288683."	"4s.4p3"	"3S*"	"1"	"4s2.4p.5p"	"3P"	"1"		""	"L9919"	
Kr	6	"96.5093"	"20w"	""		"223040."	"326657."	"4s2.4d"	"2D"	"5/2"	"4s2.5p"	"2P*"	"3/2"		""	"L7277"	
Kr	4	"96.591"	"11"	""		"146644.7"	"250173.8"	"4s.4p4"	"2D"	"5/2"	"4s2.4p2.(3P).5p"	"2P*"	"3/2"		""	"L7257"	
Kr	4	"96.681"	"2"	""		"145772.8"	"249206.2"	"4s.4p4"	"2D"	"3/2"	"4s2.4p2.(3P).5p"	"2D*"	"5/2"		""	"L7257"	
Kr	6	"97.0087"	"20"	""		"8110."	"111193."	"4s2.4p"	"2P*"	"3/2"	"4s.4p2"	"4P"	"3/2"		""	"L7277"	
Kr	6	"98.0411"	"30ws"	""		"222122."	"324120."	"4s2.4d"	"2D"	"3/2"	"4s2.5p"	"2P*"	"1/2"		""	"L7277"	
Kr	4	"98.3059"	"10"	""		"17037.6"	"118761.5"	"4s2.4p3"	"2D*"	"3/2"	"4s.4p4"	"4P"	"5/2"		""	"L6153"	
Kr	3	"98.7289"	"10"	""		"14644.3"	"115930.93"	"4s2.4p4"	"1D"	"2"	"4s.4p5"	"3P*"	"2"		""	"L353"	
Kr	4	"99.9397"	"12"	""		"18700.3"	"118761.5"	"4s2.4p3"	"2D*"	"5/2"	"4s.4p4"	"4P"	"5/2"		""	"L6153"	
Kr	4	"100.033"	"8"	""		"146644.7"	"246612.9"	"4s.4p4"	"2D"	"5/2"	"4s2.4p2.(3P).5p"	"4S*"	"3/2"		""	"L7257"	
Kr	1	"100.1060639"	"44"	"3.42e+08"	C	"0.0000"	"99894.0485"	"4s2.4p6"	"1S"	"0"	"4s2.4p5.(2P*<3/2>).6s"	"2[3/2]*"	"1"		"T7227"	"L11903"	
Kr	5	"100.274"	"20ws"	""		"190279."	"289998."	"4s2.4p.4d"	"3F*"	"2"	"4s2.4p.5p"	"3D"	"3"		""	"L9919"	
Kr	6	"100.2746"	"20wl"	""		"8110."	"107836."	"4s2.4p"	"2P*"	"3/2"	"4s.4p2"	"4P"	"1/2"		""	"L7277"	
Kr	5	"100.337"	"5"	""		"194041.06"	"293705."	"4s.4p3"	"1P*"	"1"	"4s2.4p.5p"	"3S"	"1"		""	"L9919"	
Kr	1	"100.3550"	"31"	"1.82e+08"	C	"0.0000"	"99646.212"	"4s2.4p6"	"1S"	"0"	"4s2.4p5.(2P*<3/2>).4d"	"2[3/2]*"	"1"		"T7227"	"L4676"	
Kr	7	"100.550"	"8"	""		"479655."	"579109."	"4p.4d"	"3F*"	"3"	"4s.5d"	"3D"	"3"		""	"L11805"	
Kr	4	"100.717"	"2"	""		"166160.9"	"265447.4"	"4s.4p4"	"2P"	"1/2"	"4s2.4p2.(1D).5p"	"2P*"	"3/2"		""	"L7257"	
Kr	7	"100.943"	"7d"	""		"479655."	"578722."	"4p.4d"	"3F*"	"3"	"4s.5d"	"3D"	"2"		""	"L11805"	
Kr	6	"101.114"	"8l"	""		"275380."	"374279."	"4s2.5s"	"2S"	"1/2"	"4s.4p.(3P*).4d"	"2P*"	"3/2"		""	"L7277"	
Kr	4	"101.324"	"1"	""		"145772.8"	"244465.9"	"4s.4p4"	"2D"	"3/2"	"4s2.4p2.(3P).5p"	"4P*"	"5/2"		""	"L7257"	
Kr	6	"101.577"	"11l"	""		"180339."	"278787."	"4s.4p2"	"2P"	"1/2"	"4p3"	"4S*"	"3/2"		""	"L7277"	
Kr	5	"101.622"	"11"	""		"190279."	"288683."	"4s2.4p.4d"	"3F*"	"2"	"4s2.4p.5p"	"3P"	"1"		""	"L9919"	
Kr	5	"101.844"	"11"	""		"192949."	"291138."	"4s2.4p.4d"	"3F*"	"3"	"4s2.4p.5p"	"3P"	"2"		""	"L9919"	
Kr	4	"101.909"	"4d"	""		"145772.8"	"243898.8"	"4s.4p4"	"2D"	"3/2"	"4s2.4p2.(3P).5p"	"2D*"	"3/2"		""	"L7257"	
Kr	4	"102.228"	"8"	""		"146644.7"	"244465.9"	"4s.4p4"	"2D"	"5/2"	"4s2.4p2.(3P).5p"	"4P*"	"5/2"		""	"L7257"	
Kr	4	"102.824"	"3d"	""		"146644.7"	"243898.8"	"4s.4p4"	"2D"	"5/2"	"4s2.4p2.(3P).5p"	"2D*"	"3/2"		""	"L7257"	
Kr	3	"102.958"	"2d"	""		"115930.93"	"213057.53"	"4s.4p5"	"3P*"	"2"	"4s2.4p3.(2P*).5p"	"3P"	"2"		""	"L7284"	
Kr	1	"103.0022"	"12"	"1.11e+07"	C+	"0.0000"	"97085.193"	"4s2.4p6"	"1S"	"0"	"4s2.4p5.(2P*<3/2>).4d"	"2[1/2]*"	"1"		"T7227"	"L4676"	
Kr	5	"103.040"	"12"	""		"192949."	"289998."	"4s2.4p.4d"	"3F*"	"3"	"4s2.4p.5p"	"3D"	"3"		""	"L9919"	
Kr	6	"104.523"	"30w"	""		"180339."	"276011."	"4s.4p2"	"2P"	"1/2"	"4p3"	"2D*"	"3/2"		""	"L7277"	
Kr	4	"104.912"	"8"	""		"163445.1"	"258763.2"	"4s2.4p2.(3P).4d"	"2P"	"3/2"	"4s2.4p2.(1D).5p"	"2D*"	"5/2"		""	"L7257"	
Kr	6	"105.295"	"15"	""		"183817."	"278787."	"4s.4p2"	"2P"	"3/2"	"4p3"	"4S*"	"3/2"		""	"L7277"	
Kr	4	"105.362"	"4d"	""		"163445.1"	"258355.4"	"4s2.4p2.(3P).4d"	"2P"	"3/2"	"4s2.4p2.(1D).5p"	"2D*"	"3/2"		""	"L7257"	
Kr	7	"105.747"	"9w"	""		"484543."	"579109."	"4p.4d"	"3F*"	"4"	"4s.5d"	"3D"	"3"		""	"L11805"	
Kr	8	"105.941"	"20"	""		"546681."	"641076."	"3d10.5p"	"2P*"	"1/2"	"3d10.5d"	"2D"	"3/2"		""	"L10440"	
Kr	6	"106.1069"	"75w"	""		"183817."	"278062."	"4s.4p2"	"2P"	"3/2"	"4p3"	"2D*"	"5/2"		""	"L7277"	
Kr	3	"106.750"	"12"	""		"119380.23"	"213057.53"	"4s.4p5"	"3P*"	"1"	"4s2.4p3.(2P*).5p"	"3P"	"2"		""	"L7284"	
Kr	5	"107.069"	"15w"	""		"190279."	"283677."	"4s2.4p.4d"	"3F*"	"2"	"4s2.4p.5p"	"3D"	"2"		""	"L9919"	
Kr	3	"107.120"	"4"	""		"115930.93"	"209284.41"	"4s.4p5"	"3P*"	"2"	"4s2.4p3.(2P*).5p"	"3P"	"1"		""	"L7284"	
Kr	5	"107.204"	"12bl"	""		"190279."	"283559."	"4s2.4p.4d"	"3F*"	"2"	"4s2.4p.5p"	"1P"	"1"		""	"L9919"	
Kr	4	"107.4640"	"9"	""		"31056.4"	"124109.7"	"4s2.4p3"	"2P*"	"1/2"	"4s.4p4"	"4P"	"1/2"		""	"L6153"	
Kr	3	"107.660"	"8wd"	""		"119380.23"	"212263.74"	"4s.4p5"	"3P*"	"1"	"4s2.4p3.(2P*).5p"	"1P"	"1"		""	"L7284"	
Kr	3	"108.018"	"5d"	""		"115930.93"	"208509.99"	"4s.4p5"	"3P*"	"2"	"4s2.4p3.(2P*).5p"	"3D"	"2"		""	"L7284"	
Kr	4	"109.295"	"7"	""		"173952.1"	"265447.4"	"4s.4p4"	"2S"	"1/2"	"4s2.4p2.(1D).5p"	"2P*"	"3/2"		""	"L7257"	
Kr	8	"109.677"	"11"	""		"550444."	"641617."	"3d10.5p"	"2P*"	"3/2"	"3d10.5d"	"2D"	"5/2"		""	"L10440"	
Kr	5	"110.219"	"12w"	""		"192949."	"283677."	"4s2.4p.4d"	"3F*"	"3"	"4s2.4p.5p"	"3D"	"2"		""	"L9919"	
Kr	4	"110.2485"	"1"	""		"33405.6"	"124109.7"	"4s2.4p3"	"2P*"	"3/2"	"4s.4p4"	"4P"	"1/2"		""	"L6153"	
Kr	3	"110.612"	"3"	""		"119380.23"	"209786.34"	"4s.4p5"	"3P*"	"1"	"4s2.4p3.(2P*).5p"	"3P"	"0"		""	"L7284"	
Kr	5	"111.709"	"3d"	""		"194041.06"	"283559."	"4s.4p3"	"1P*"	"1"	"4s2.4p.5p"	"1P"	"1"		""	"L9919"	
Kr	3	"112.072"	"5"	""		"119380.23"	"208609.54"	"4s.4p5"	"3P*"	"1"	"4s2.4p3.(2P*).5p"	"3S"	"1"		""	"L7284"	
Kr	4	"112.098"	"5"	""		"173952.1"	"263160.1"	"4s.4p4"	"2S"	"1/2"	"4s2.4p2.(1D).5p"	"2P*"	"1/2"		""	"L7257"	
Kr	4	"112.290"	"3"	""		"145772.8"	"234827.9"	"4s.4p4"	"2D"	"3/2"	"4s2.4p2.(3P).5p"	"2S*"	"1/2"		""	"L7257"	
Kr	4	"112.3328"	"9"	""		"33405.6"	"122426.5"	"4s2.4p3"	"2P*"	"3/2"	"4s.4p4"	"4P"	"3/2"		""	"L6153"	
Kr	5	"112.804"	"7"	""		"190279."	"278928."	"4s2.4p.4d"	"3F*"	"2"	"4s2.4p.5p"	"3D"	"1"		""	"L9919"	
Kr	3	"114.855"	"6bl"	""		"121542.96"	"208609.54"	"4s.4p5"	"3P*"	"0"	"4s2.4p3.(2P*).5p"	"3S"	"1"		""	"L7284"	
Kr	4	"115.302"	"9"	""		"163445.1"	"250173.8"	"4s2.4p2.(3P).4d"	"2P"	"3/2"	"4s2.4p2.(3P).5p"	"2P*"	"3/2"		""	"L7257"	
Kr	8	"115.760"	"4*"	""		"733093."	"819478."	"3d10.5g"	"2G"	"9/2"	"3d10.6h"	"2H*"	"9/2"		""	"L10440"	
Kr	8	"115.760"	"4*"	""		"733093."	"819478."	"3d10.5g"	"2G"	"9/2"	"3d10.6h"	"2H*"	"11/2"		""	"L10440"	
Kr	8	"115.760"	"4*"	""		"733091."	"819478."	"3d10.5g"	"2G"	"7/2"	"3d10.6h"	"2H*"	"9/2"		""	"L10440"	
Kr	3	"115.8737"	"6"	""		"33079.6"	"119380.23"	"4s2.4p4"	"1S"	"0"	"4s.4p5"	"3P*"	"1"		""	"L353"	
Kr	1	"116.4867"	"71"	"3.09e+08"	A+	"0.0000"	"85846.7046"	"4s2.4p6"	"1S"	"0"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"		"T7227"	"L4676"	
Kr	4	"116.603"	"4"	""		"163445.1"	"249206.2"	"4s2.4p2.(3P).4d"	"2P"	"3/2"	"4s2.4p2.(3P).5p"	"2D*"	"5/2"		""	"L7257"	
Kr	7	"116.693"	"1d"	""		"492776."	"578470."	"4s.5p"	"3P*"	"0"	"4s.5d"	"3D"	"1"		""	"L11805"	
Kr	7	"116.954"	"8"	""		"493219."	"578722."	"4s.5p"	"3P*"	"1"	"4s.5d"	"3D"	"2"		""	"L11805"	
Kr	4	"117.1568"	"9"	""		"33405.6"	"118761.5"	"4s2.4p3"	"2P*"	"3/2"	"4s.4p4"	"4P"	"5/2"		""	"L6153"	
Kr	7	"117.28"	"BF"	""		"493219."	"578470."	"4s.5p"	"3P*"	"1"	"4s.5d"	"3D"	"1"		""	"L10632"	
Kr	4	"118.015"	"10"	""		"166160.9"	"250896.7"	"4s.4p4"	"2P"	"1/2"	"4s2.4p2.(3P).5p"	"2P*"	"1/2"		""	"L7257"	
Kr	4	"118.418"	"1d"	""		"181000.5"	"265447.4"	"4s2.4p2.(3P).4d"	"4D"	"3/2"	"4s2.4p2.(1D).5p"	"2P*"	"3/2"		""	"L7257"	
Kr	4	"118.695"	"1d"	""		"174105.7"	"258355.4"	"4s2.4p2.(3P).4d"	"4F"	"5/2"	"4s2.4p2.(1D).5p"	"2D*"	"3/2"		""	"L7257"	
Kr	4	"119.029"	"7"	""		"166160.9"	"250173.8"	"4s.4p4"	"2P"	"1/2"	"4s2.4p2.(3P).5p"	"2P*"	"3/2"		""	"L7257"	
Kr	8	"119.159"	"2"	""		"641076."	"724999."	"3d10.5d"	"2D"	"3/2"	"3d10.5f"	"2F*"	"5/2"		""	"L10440"	
Kr	7	"119.716"	"10"	""		"495578.4"	"579109."	"4s.5p"	"3P*"	"2"	"4s.5d"	"3D"	"3"		""	"L11805"	
Kr	8	"119.922"	"8"	""		"641617."	"725004."	"3d10.5d"	"2D"	"5/2"	"3d10.5f"	"2F*"	"7/2"		""	"L10440"	
Kr	4	"120.239"	"4"	""		"163445.1"	"246612.9"	"4s2.4p2.(3P).4d"	"2P"	"3/2"	"4s2.4p2.(3P).5p"	"4S*"	"3/2"		""	"L7257"	
Kr	7	"120.274"	"3ws"	""		"495578.4"	"578722."	"4s.5p"	"3P*"	"2"	"4s.5d"	"3D"	"2"		""	"L11805"	
Kr	3	"120.6346"	"5"	""		"115930.93"	"198824.35"	"4s.4p5"	"3P*"	"2"	"4s2.4p3.(2D*).5p"	"3P"	"1"		""	"L3262"	
Kr	5	"120.963"	"10"	""		"213932.87"	"296600."	"4s2.4p.4d"	"3P*"	"1"	"4s2.4p.5p"	"1D"	"2"		""	"L9919"	
Kr	5	"121.407"	"10"	""		"211336.57"	"293705."	"4s2.4p.4d"	"3P*"	"2"	"4s2.4p.5p"	"3S"	"1"		""	"L9919"	
Kr	3	"121.6896"	"5"	""		"115930.93"	"198107.78"	"4s.4p5"	"3P*"	"2"	"4s2.4p3.(2D*).5p"	"3P"	"2"		""	"L3262"	
Kr	4	"123.424"	"7"	""		"163445.1"	"244465.9"	"4s2.4p2.(3P).4d"	"2P"	"3/2"	"4s2.4p2.(3P).5p"	"4P*"	"5/2"		""	"L7257"	
Kr	1	"123.5838"	"100"	"2.98e+08"	A+	"0.0000"	"80916.7680"	"4s2.4p6"	"1S"	"0"	"4s2.4p5.(2P*<3/2>).5s"	"2[3/2]*"	"1"		"T7227"	"L4676"	
Kr	4	"124.298"	"8"	""		"166160.9"	"246612.9"	"4s.4p4"	"2P"	"1/2"	"4s2.4p2.(3P).5p"	"4S*"	"3/2"		""	"L7257"	
Kr	4	"124.810"	"9"	""		"163445.1"	"243567.2"	"4s2.4p2.(3P).4d"	"2P"	"3/2"	"4s2.4p2.(3P).5p"	"4P*"	"1/2"		""	"L7257"	
Kr	5	"125.312"	"10bl"	""		"211336.57"	"291138."	"4s2.4p.4d"	"3P*"	"2"	"4s2.4p.5p"	"3P"	"2"		""	"L9919"	
Kr	5	"125.354"	"12"	""		"213932.87"	"293705."	"4s2.4p.4d"	"3P*"	"1"	"4s2.4p.5p"	"3S"	"1"		""	"L9919"	
Kr	5	"125.432"	"12w"	""		"216874.54"	"296600."	"4s2.4p.4d"	"1D*"	"2"	"4s2.4p.5p"	"1D"	"2"		""	"L9919"	
Kr	4	"125.578"	"8"	""		"178877.0"	"258509.6"	"4s2.4p2.(3P).4d"	"4F"	"9/2"	"4s2.4p2.(1D).5p"	"2F*"	"7/2"		""	"L7257"	
Kr	4	"125.730"	"9"	""		"179228.3"	"258763.2"	"4s2.4p2.(1D).4d"	"2F"	"5/2"	"4s2.4p2.(1D).5p"	"2D*"	"5/2"		""	"L7257"	
Kr	3	"125.8745"	"3"	""		"119380.23"	"198824.35"	"4s.4p5"	"3P*"	"1"	"4s2.4p3.(2D*).5p"	"3P"	"1"		""	"L3262"	
Kr	3	"125.9309"	"3"	""		"119380.23"	"198788.86"	"4s.4p5"	"3P*"	"1"	"4s2.4p3.(2D*).5p"	"3P"	"0"		""	"L3262"	
Kr	4	"126.133"	"2d"	""		"179228.3"	"258509.6"	"4s2.4p2.(1D).4d"	"2F"	"5/2"	"4s2.4p2.(1D).5p"	"2F*"	"7/2"		""	"L7257"	
Kr	4	"126.379"	"9"	""		"179228.3"	"258355.4"	"4s2.4p2.(1D).4d"	"2F"	"5/2"	"4s2.4p2.(1D).5p"	"2D*"	"3/2"		""	"L7257"	
Kr	3	"126.5315"	"4"	""		"115930.93"	"194962.81"	"4s.4p5"	"3P*"	"2"	"4s2.4p3.(2D*).5p"	"1F"	"3"		""	"L3262"	
Kr	8	"126.768"	"7"	""		"562731."	"641617."	"3d10.4f"	"2F*"	"7/2"	"3d10.5d"	"2D"	"5/2"		""	"L10440"	
Kr	3	"127.0204"	"5"	""		"119380.23"	"198107.78"	"4s.4p5"	"3P*"	"1"	"4s2.4p3.(2D*).5p"	"3P"	"2"		""	"L3262"	
Kr	5	"127.128"	"6d"	""		"211336.57"	"289998."	"4s2.4p.4d"	"3P*"	"2"	"4s2.4p.5p"	"3D"	"3"		""	"L9919"	
Kr	4	"127.621"	"10"	""		"163445.1"	"241802.6"	"4s2.4p2.(3P).4d"	"2P"	"3/2"	"4s2.4p2.(3P).5p"	"4P*"	"3/2"		""	"L7257"	
Kr	8	"127.694"	"6"	""		"562765."	"641076."	"3d10.4f"	"2F*"	"5/2"	"3d10.5d"	"2D"	"3/2"		""	"L10440"	
Kr	25	"127.71"	""	""		"412290"	"490691"	"2p6.3s.3p"	"3P*"	"1"	"2p6.3s.3p"	"3P*"	"2"		""	"L6950"	
Kr	3	"127.820"	"1d"	""		"179628.83"	"257865.45"	"4s2.4p3.(4S*).5p"	"3P"	"1"	"4s2.4p3.(2D*).6d"	"3S*"	"1"		""	"L7284"	
Kr	3	"127.8943"	"1"	""		"115930.93"	"194120.25"	"4s.4p5"	"3P*"	"2"	"4s2.4p3.(2D*).5p"	"1P"	"1"		""	"L3262"	
Kr	4	"127.923"	"8"	""		"172724.0"	"250896.7"	"4s2.4p2.(3P).4d"	"4F"	"3/2"	"4s2.4p2.(3P).5p"	"2P*"	"1/2"		""	"L7257"	
Kr	4	"128.207"	"2"	""		"180764.4"	"258763.2"	"4s2.4p2.(3P).4d"	"4D"	"7/2"	"4s2.4p2.(1D).5p"	"2D*"	"5/2"		""	"L7257"	
Kr	3	"128.3313"	"3"	""		"115930.93"	"193855.36"	"4s.4p5"	"3P*"	"2"	"4s2.4p3.(2D*).5p"	"3D"	"2"		""	"L3262"	
Kr	4	"128.346"	"10"	""		"179228.3"	"257142.7"	"4s2.4p2.(1D).4d"	"2F"	"5/2"	"4s2.4p2.(1D).5p"	"2F*"	"5/2"		""	"L7257"	
Kr	3	"128.3798"	"3"	""		"115930.93"	"193825.10"	"4s.4p5"	"3P*"	"2"	"4s2.4p3.(2D*).5p"	"3F"	"3"		""	"L3262"	
Kr	5	"128.447"	"7"	""		"218746.81"	"296600."	"4s2.4p.4d"	"3D*"	"1"	"4s2.4p.5p"	"1D"	"2"		""	"L9919"	
Kr	4	"128.542"	"3"	""		"163445.1"	"241241.6"	"4s2.4p2.(3P).4d"	"2P"	"3/2"	"4s2.4p2.(3P).5p"	"4D*"	"5/2"		""	"L7257"	
Kr	4	"128.598"	"12"	""		"181000.5"	"258763.2"	"4s2.4p2.(3P).4d"	"4D"	"3/2"	"4s2.4p2.(1D).5p"	"2D*"	"5/2"		""	"L7257"	
Kr	4	"128.625"	"10"	""		"180764.4"	"258509.6"	"4s2.4p2.(3P).4d"	"4D"	"7/2"	"4s2.4p2.(1D).5p"	"2F*"	"7/2"		""	"L7257"	
Kr	4	"128.637"	"9"	""		"166160.9"	"243898.8"	"4s.4p4"	"2P"	"1/2"	"4s2.4p2.(3P).5p"	"2D*"	"3/2"		""	"L7257"	
Kr	4	"128.752"	"1d"	""		"180686.7"	"258355.4"	"4s2.4p2.(3P).4d"	"4D"	"1/2"	"4s2.4p2.(1D).5p"	"2D*"	"3/2"		""	"L7257"	
Kr	3	"128.817"	"10"	""		"180237.12"	"257865.45"	"4s2.4p3.(4S*).5p"	"3P"	"0"	"4s2.4p3.(2D*).6d"	"3S*"	"1"		""	"L7284"	
