element	sp_num	obs_wl_vac(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
Ar	3	"351.11485"	"1175"	""		"180678.3147"	"209150.8807"	"3s2.3p3.(4S*).4s"	"3S*"	"1"	"3s2.3p3.(4S*).4p"	"3P"	"2"		""	"L11520"	
Ar	3	"351.16671"	"89"	"2.6e+07"	D	"196680.8461"	"225149.2072"	"3s2.3p3.(2D*).4s"	"3D*"	"3"	"3s2.3p3.(2D*).4p"	"3D"	"2"		"T1619CA,LS"	"L11520"	
Ar	3	"351.42004"	"724"	""		"180678.3147"	"209126.1544"	"3s2.3p3.(4S*).4s"	"3S*"	"1"	"3s2.3p3.(4S*).4p"	"3P"	"1"		""	"L11520"	
Ar	2	"351.43874"	"490"	"1.36e+08"	B	"155351.1206"	"183797.4473"	"3s2.3p4.(3P).4p"	"4P*"	"3/2"	"3s2.3p4.(3P).4d"	"4D"	"5/2"		"T926"	"L11520"	
Ar	2	"351.78897"	"4"	"7.e+04"	E	"132630.7277"	"161048.7411"	"3s2.3p4.(3P).3d"	"4D"	"3/2"	"3s2.3p4.(3P).4p"	"4S*"	"3/2"		"T926"	"L11520"	
Ar	2	"351.893"	"1w,bl"	""		"190592.2306"	"219001.90"	"3s2.3p4.(3P).4d"	"2P"	"3/2"	"3s2.3p4.(1D<2>).5f"	"2[2]*"	"5/2"		""	"L14821"	
Ar	2	"351.99933"	"191"	"5.2e+07"	B	"157673.4134"	"186074.4375"	"3s2.3p4.(3P).4p"	"4D*"	"5/2"	"3s2.3p4.(3P).4d"	"4F"	"5/2"		"T926"	"L11520"	
Ar	2	"352.12600"	"100"	"2.27e+07"	B	"157234.0196"	"185624.8282"	"3s2.3p4.(3P).4p"	"4D*"	"7/2"	"3s2.3p4.(3P).4d"	"4F"	"7/2"		"T926"	"L11520"	
Ar	2	"352.1555"	"1"	""		"173393.4658"	"201781.8583"	"3s2.3p4.(1D).4p"	"2D*"	"5/2"	"3s2.3p4.(3P).5d"	"4P"	"5/2"		""	"L14821"	
Ar	2	"352.19773"	"71"	""		"155708.1075"	"184093.1337"	"3s2.3p4.(3P).4p"	"4P*"	"1/2"	"3s2.3p4.(1D).3d"	"2S"	"1/2"		""	"L11520"	
Ar	2	"352.349"	"0.5h,bl"	""		"173347.9158"	"201720.7331"	"3s2.3p4.(1D).4p"	"2D*"	"3/2"	"3s2.3p4.(3P).5d"	"4F"	"3/2"		""	"L14821"	
Ar	2	"353.1178"	"2"	""		"132737.7039"	"161048.7411"	"3s2.3p4.(3P).3d"	"4D"	"1/2"	"3s2.3p4.(3P).4p"	"4S*"	"3/2"		""	"L14821"	
Ar	2	"353.2233"	"1"	""		"158167.7999"	"186470.3603"	"3s2.3p4.(3P).4p"	"4D*"	"3/2"	"3s2.3p4.(3P).4d"	"4P"	"3/2"		""	"L14821"	
Ar	2	"353.53194"	"170"	"5.7e+07"	B	"155708.1075"	"183986.0137"	"3s2.3p4.(3P).4p"	"4P*"	"1/2"	"3s2.3p4.(3P).4d"	"4D"	"3/2"		"T926"	"L11520"	
Ar	3	"353.9219"	"3"	""		"243425.7974"	"271672.715"	"3s2.3p3.(2P*).4p"	"3P"	"2"	"3s2.3p3.(2D*).4d"	"3P*"	"1"		""	"L9366"	
Ar	2	"354.31467"	"26"	""		"173393.4658"	"201608.9017"	"3s2.3p4.(1D).4p"	"2D*"	"5/2"	"3s2.3p4.(3P).5d"	"2F"	"7/2"		""	"L11520"	
Ar	2	"354.331"	"1?"	""		"172816.2926"	"201030.3698"	"3s2.3p4.(1D).4p"	"2P*"	"1/2"	"3s2.3p4.(3P).5d"	"4P"	"1/2"		""	"L14821"	
Ar	2	"354.55952"	"891"	"3.4e+08"	D	"159393.3850"	"187589.3383"	"3s2.3p4.(3P).4p"	"2D*"	"3/2"	"3s2.3p4.(3P).4d"	"2F"	"5/2"		"T1240"	"L11520"	
Ar	2	"354.58431"	"794"	"3.9e+08"	D	"170401.0170"	"198594.9984"	"3s2.3p4.(1D).4p"	"2F*"	"5/2"	"3s2.3p4.(1D).4d"	"2G"	"7/2"		"T1240"	"L11520"	
Ar	2	"354.85141"	"195"	"8.7e+07"	B	"158167.7999"	"186340.5616"	"3s2.3p4.(3P).4p"	"4D*"	"3/2"	"3s2.3p4.(3P).4d"	"4F"	"3/2"		"T926"	"L11520"	
Ar	2	"355.00297"	"10"	"2.6e+06"	C	"158730.2995"	"186891.0393"	"3s2.3p4.(3P).4p"	"2D*"	"5/2"	"3s2.3p4.(3P).4d"	"4P"	"5/2"		"T926"	"L11520"	
Ar	1	"355.4306"	"7"	"2.7e+05"	D	"93143.7600"	"121270.617"	"3s2.3p5.(2P*<3/2>).4s"	"2[3/2]*"	"2"	"3s2.3p5.(2P*<3/2>).6p"	"2[3/2]"	"2"		"T1086n"	"L2634"	
Ar	2	"355.69038"	"49"	"5.0e+06"	B	"144709.9818"	"172816.2926"	"3s2.3p4.(3P).3d"	"2P"	"1/2"	"3s2.3p4.(1D).4p"	"2P*"	"1/2"		"T926"	"L11520"	
Ar	2	"355.95079"	"1445"	"2.88e+08"	B	"158730.2995"	"186816.0496"	"3s2.3p4.(3P).4p"	"2D*"	"5/2"	"3s2.3p4.(3P).4d"	"2F"	"7/2"		"T926"	"L11520"	
Ar	2	"356.10303"	"1023bl"	"4.e+08"	D	"170530.4040"	"198604.1476"	"3s2.3p4.(1D).4p"	"2F*"	"7/2"	"3s2.3p4.(1D).4d"	"2G"	"9/2"		"T1240"	"L11520"	
Ar	2	"356.21914"	"35"	"1.5e+07"	D	"170530.4040"	"198594.9984"	"3s2.3p4.(1D).4p"	"2F*"	"7/2"	"3s2.3p4.(1D).4d"	"2G"	"7/2"		"T1240"	"L11520"	
Ar	2	"356.43333"	"19"	""		"155043.1619"	"183090.8927"	"3s2.3p4.(3P).4p"	"4P*"	"5/2"	"3s2.3p4.(3P).5s"	"2P"	"3/2"		""	"L11520"	
Ar	2	"356.50296"	"162"	"5.5e+07"	C	"158428.1087"	"186470.3603"	"3s2.3p4.(3P).4p"	"4D*"	"1/2"	"3s2.3p4.(3P).4d"	"4P"	"3/2"		"T926"	"L11520"	
Ar	2	"356.901"	"1w,bl"	""		"174409.8916"	"202420.5754"	"3s2.3p4.(1D).3d"	"2P"	"3/2"	"3s2.3p4.(3P).6p"	"4P*"	"1/2"		""	"L14821"	
Ar	2	"356.9940"	"3*"	""		"173347.9158"	"201351.6169"	"3s2.3p4.(1D).4p"	"2D*"	"3/2"	"3s2.3p4.(3P).5d"	"4F"	"5/2"		""	"L14821"	
Ar	2	"356.9940"	"3*"	""		"158167.7999"	"186171.3330"	"3s2.3p4.(3P).4p"	"4D*"	"3/2"	"3s2.3p4.(3P).4d"	"4P"	"1/2"		""	"L14821"	
Ar	2	"357.0746"	"1"	""		"173347.9158"	"201345.2925"	"3s2.3p4.(1D).4p"	"2D*"	"3/2"	"3s2.3p4.(3P).5d"	"4P"	"3/2"		""	"L14821"	
Ar	2	"357.57533"	"5bl"	""		"173393.4658"	"201351.6169"	"3s2.3p4.(1D).4p"	"2D*"	"5/2"	"3s2.3p4.(3P).5d"	"4F"	"5/2"		""	"L11520"	
Ar	2	"357.66153"	"12303"	"2.75e+08"	B	"157673.4134"	"185624.8282"	"3s2.3p4.(3P).4p"	"4D*"	"5/2"	"3s2.3p4.(3P).4d"	"4F"	"7/2"		"T926"	"L11520"	
Ar	2	"357.83556"	"8"	""		"172213.8798"	"200151.7014"	"3s2.3p4.(1D).4p"	"2P*"	"3/2"	"3s2.3p4.(3P).5d"	"4D"	"3/2"		""	"L11520"	
Ar	2	"358.16077"	"68"	"1.76e+08"	B	"158428.1087"	"186340.5616"	"3s2.3p4.(3P).4p"	"4D*"	"1/2"	"3s2.3p4.(3P).4d"	"4F"	"3/2"		"T926"	"L11520"	
Ar	2	"358.23544"	"155"	"2.53e+08"	B	"158167.7999"	"186074.4375"	"3s2.3p4.(3P).4p"	"4D*"	"3/2"	"3s2.3p4.(3P).4d"	"4F"	"5/2"		"T926"	"L11520"	
Ar	2	"358.84403"	"12303"	"3.03e+08"	B	"157234.0196"	"185093.3298"	"3s2.3p4.(3P).4p"	"4D*"	"7/2"	"3s2.3p4.(3P).4d"	"4F"	"9/2"		"T926"	"L11520"	
Ar	2	"359.3717"	"2"	""		"172213.8798"	"200032.2867"	"3s2.3p4.(1D).4p"	"2P*"	"3/2"	"3s2.3p4.(3P).6s"	"2P"	"3/2"		""	"L11520"	
Ar	2	"359.437"	"0.5"	""		"142717.0965"	"170530.4040"	"3s2.3p4.(3P).3d"	"4F"	"7/2"	"3s2.3p4.(1D).4p"	"2F*"	"7/2"		""	"L14821"	
Ar	2	"360.02217"	"10"	""		"172213.8798"	"199982.0244"	"3s2.3p4.(1D).4p"	"2P*"	"3/2"	"3s2.3p4.(1D).4d"	"2D"	"3/2"		""	"L11520"	
Ar	2	"360.15089"	"15"	"2.e+05"	C	"132481.2068"	"160239.4280"	"3s2.3p4.(3P).3d"	"4D"	"5/2"	"3s2.3p4.(3P).4p"	"2P*"	"3/2"		"T926"	"L11520"	
Ar	2	"360.3456"	"3"	"6.5e+06"	D	"158428.1087"	"186171.3330"	"3s2.3p4.(3P).4p"	"4D*"	"1/2"	"3s2.3p4.(3P).4d"	"4P"	"1/2"		"T1240"	"L11520"	
Ar	2	"360.3905"	"3"	""		"155351.1206"	"183090.8927"	"3s2.3p4.(3P).4p"	"4P*"	"3/2"	"3s2.3p4.(3P).5s"	"2P"	"3/2"		""	"L11520"	
Ar	2	"360.58788"	"24"	"4.4e+06"	B	"145668.8845"	"173393.4658"	"3s2.3p4.(3P).3d"	"2P"	"3/2"	"3s2.3p4.(1D).4p"	"2D*"	"5/2"		"T926"	"L11520"	
Ar	1	"360.6522"	"7"	"7.6e+05"	D	"93750.5978"	"121470.238"	"3s2.3p5.(2P*<3/2>).4s"	"2[3/2]*"	"1"	"3s2.3p5.(2P*<3/2>).6p"	"2[1/2]"	"0"		"T1086n"	"L2634"	
Ar	2	"360.7401"	"2"	""		"163299.5616"	"191012.4246"	"3s2.3p4.(1D).3d"	"2F"	"5/2"	"3s2.3p4.(3P).5p"	"2D*"	"3/2"		""	"L14821"	
Ar	2	"361.1365"	"1"	""		"173347.9158"	"201030.3698"	"3s2.3p4.(1D).4p"	"2D*"	"3/2"	"3s2.3p4.(3P).5d"	"4P"	"1/2"		""	"L14821"	
Ar	2	"361.18130"	"14"	"6.e+05"	C	"145668.8845"	"173347.9158"	"3s2.3p4.(3P).3d"	"2P"	"3/2"	"3s2.3p4.(1D).4p"	"2D*"	"3/2"		"T926"	"L11520"	
Ar	2	"362.0807"	"3"	""		"158730.2995"	"186340.5616"	"3s2.3p4.(3P).4p"	"2D*"	"5/2"	"3s2.3p4.(3P).4d"	"4F"	"3/2"		""	"L14821"	
Ar	2	"362.1012"	"3"	""		"132630.7277"	"160239.4280"	"3s2.3p4.(3P).3d"	"4D"	"3/2"	"3s2.3p4.(3P).4p"	"2P*"	"3/2"		""	"L14821"	
Ar	2	"362.21376"	"30"	"6.4e+07"	D	"155351.1206"	"182951.2609"	"3s2.3p4.(3P).4p"	"4P*"	"3/2"	"3s2.3p4.(3P).5s"	"4P"	"1/2"		"T1240"	"L11520"	
Ar	2	"362.3444"	"2"	""		"172816.2926"	"200406.4358"	"3s2.3p4.(1D).4p"	"2P*"	"1/2"	"3s2.3p4.(3P).5d"	"4D"	"1/2"		""	"L14821"	
Ar	2	"363.48119"	"9"	"9.e+05"	C	"144709.9818"	"172213.8798"	"3s2.3p4.(3P).3d"	"2P"	"1/2"	"3s2.3p4.(1D).4p"	"2P*"	"3/2"		"T926"	"L11520"	
Ar	2	"363.510"	"0h"	""		"132737.7039"	"160239.4280"	"3s2.3p4.(3P).3d"	"4D"	"1/2"	"3s2.3p4.(3P).4p"	"2P*"	"3/2"		""	"L14821"	
Ar	2	"363.5636"	"3"	""		"159393.3850"	"186891.0393"	"3s2.3p4.(3P).4p"	"2D*"	"3/2"	"3s2.3p4.(3P).4d"	"4P"	"5/2"		""	"L14821"	
Ar	2	"363.70303"	"19"	""		"173393.4658"	"200880.5857"	"3s2.3p4.(1D).4p"	"2D*"	"5/2"	"3s2.3p4.(3P).5d"	"4F"	"7/2"		""	"L11520"	
Ar	3	"363.78731"	"78"	""		"199763.4147"	"227244.1715"	"3s2.3p3.(2D*).4s"	"1D*"	"2"	"3s2.3p3.(2D*).4p"	"1F"	"3"		""	"L11520"	
Ar	2	"363.98324"	"42"	"1.4e+08"	D	"172213.8798"	"199679.8440"	"3s2.3p4.(1D).4p"	"2P*"	"3/2"	"3s2.3p4.(1D).4d"	"2D"	"5/2"		"T1240"	"L11520"	
Ar	2	"365.08891"	"8"	"1.2e+07"	D	"155708.1075"	"183090.8927"	"3s2.3p4.(3P).4p"	"4P*"	"1/2"	"3s2.3p4.(3P).5s"	"2P"	"3/2"		"T1240"	"L11520"	
Ar	2	"365.1184"	"0.5"	""		"184191.7917"	"211572.2917"	"3s2.3p4.(3P).4d"	"4D"	"1/2"	"3s2.3p4.(3P<1>).6f"	"2[2]*"	"3/2"		""	"L14821"	
Ar	2	"365.52775"	"37"	"2.3e+07"	D	"160239.4280"	"187589.3383"	"3s2.3p4.(3P).4p"	"2P*"	"3/2"	"3s2.3p4.(3P).4d"	"2F"	"5/2"		"T1240"	"L11520"	
Ar	2	"365.60495"	"27"	"7.6e+06"	B	"158730.2995"	"186074.4375"	"3s2.3p4.(3P).4p"	"2D*"	"5/2"	"3s2.3p4.(3P).4d"	"4F"	"5/2"		"T926"	"L11520"	
Ar	2	"365.7216"	"3"	""		"172816.2926"	"200151.7014"	"3s2.3p4.(1D).4p"	"2P*"	"1/2"	"3s2.3p4.(3P).5d"	"4D"	"3/2"		""	"L11520"	
Ar	2	"366.04362"	"28"	"2.2e+08"	D	"172213.8798"	"199525.2465"	"3s2.3p4.(1D).4p"	"2P*"	"3/2"	"3s2.3p4.(1D).4d"	"2P"	"3/2"		"T1240"	"L11520"	
Ar	2	"366.113"	"0.5h"	""		"187589.3383"	"214895.52"	"3s2.3p4.(3P).4d"	"2F"	"5/2"	"3s2.3p4.(3P<1>).7f"	"2[4]*"	"7/2"		""	"L14821"	
Ar	2	"366.96020"	"26"	"1.3e+07"	D	"155708.1075"	"182951.2609"	"3s2.3p4.(3P).4p"	"4P*"	"1/2"	"3s2.3p4.(3P).5s"	"4P"	"1/2"		"T1240"	"L11520"	
Ar	3	"367.0275"	"7"	""		"214569.5"	"241807.155"	"3s2.3p3.(2D*).3d"	"3P*"	"0"	"3s2.3p3.(2P*).4p"	"1P"	"1"		""	"L9366"	
Ar	2	"367.10045"	"19"	"7.1e+07"	D	"172213.8798"	"199446.6269"	"3s2.3p4.(1D).4p"	"2P*"	"3/2"	"3s2.3p4.(1D).4d"	"2P"	"1/2"		"T1240"	"L11520"	
Ar	2	"367.32640"	"22"	""		"172816.2926"	"200032.2867"	"3s2.3p4.(1D).4p"	"2P*"	"1/2"	"3s2.3p4.(3P).6s"	"2P"	"3/2"		""	"L11520"	
Ar	2	"367.3842"	"0"	""		"163299.5616"	"190511.2674"	"3s2.3p4.(1D).3d"	"2F"	"5/2"	"3s2.3p4.(3P).5p"	"2D*"	"5/2"		""	"L14821"	
Ar	2	"367.82690"	"17"	"2.5e+07"	D	"155043.1619"	"182222.1209"	"3s2.3p4.(3P).4p"	"4P*"	"5/2"	"3s2.3p4.(3P).5s"	"4P"	"3/2"		"T1240"	"L11520"	
Ar	2	"368.00607"	"20"	"1.2e+08"	D	"172816.2926"	"199982.0244"	"3s2.3p4.(1D).4p"	"2P*"	"1/2"	"3s2.3p4.(1D).4d"	"2D"	"3/2"		"T1240"	"L11520"	
Ar	9	"368.20"	""	""		"2823187"	"2850315."	"2s2.2p5.4d"	"3P*"	"1"	"2s2.2p5.4f"	"1D"	"2"		""	"L10586"	
Ar	2	"368.25439"	"9"	"1.7e+06"	B	"145668.8845"	"172816.2926"	"3s2.3p4.(3P).3d"	"2P"	"3/2"	"3s2.3p4.(1D).4p"	"2P*"	"1/2"		"T926"	"L11520"	
Ar	3	"368.3431"	"6"	""		"225149.2072"	"252289.886"	"3s2.3p3.(2D*).4p"	"3D"	"2"	"3s2.3p3.(4S*).4d"	"3D*"	"3"		""	"L9366"	
Ar	3	"368.5601"	"5"	""		"225149.2072"	"252274.172"	"3s2.3p3.(2D*).4p"	"3D"	"2"	"3s2.3p3.(4S*).4d"	"3D*"	"1"		""	"L9366"	
Ar	3	"368.6601"	"6"	""		"225156.5915"	"252274.172"	"3s2.3p3.(2D*).4p"	"3D"	"1"	"3s2.3p3.(4S*).4d"	"3D*"	"1"		""	"L9366"	
Ar	3	"368.8230"	"7"	""		"225149.2072"	"252254.794"	"3s2.3p3.(2D*).4p"	"3D"	"2"	"3s2.3p3.(4S*).4d"	"3D*"	"2"		""	"L9366"	
Ar	3	"368.9250"	"4"	""		"225156.5915"	"252254.794"	"3s2.3p3.(2D*).4p"	"3D"	"1"	"3s2.3p3.(4S*).4d"	"3D*"	"2"		""	"L9366"	
Ar	2	"369.2126"	"1"	""		"159393.3850"	"186470.3603"	"3s2.3p4.(3P).4p"	"2D*"	"3/2"	"3s2.3p4.(3P).4d"	"4P"	"3/2"		""	"L14821"	
Ar	2	"369.2299"	"1h,l,bl?"	""		"132630.7277"	"159706.5337"	"3s2.3p4.(3P).3d"	"4D"	"3/2"	"3s2.3p4.(3P).4p"	"2P*"	"1/2"		""	"L14821"	
Ar	2	"369.4643"	"2"	""		"173347.9158"	"200406.4358"	"3s2.3p4.(1D).4p"	"2D*"	"3/2"	"3s2.3p4.(3P).5d"	"4D"	"1/2"		""	"L14821"	
Ar	3	"369.5988"	"9"	""		"196615.2125"	"223663.160"	"3s2.3p3.(2D*).4s"	"3D*"	"2"	"3s2.3p3.(2D*).4p"	"1P"	"1"		""	"L9366"	
Ar	2	"370.2005"	"2"	""		"163506.5368"	"190511.2674"	"3s2.3p4.(1D).3d"	"2F"	"7/2"	"3s2.3p4.(3P).5p"	"2D*"	"5/2"		""	"L14821"	
Ar	2	"370.3550"	"1"	""		"186816.0496"	"213809.49"	"3s2.3p4.(3P).4d"	"2F"	"7/2"	"3s2.3p4.(3P<2>).7f"	"2[5]*"	"9/2"		""	"L14821"	
Ar	2	"370.69302"	"7"	"2.e+05"	C	"132737.7039"	"159706.5337"	"3s2.3p4.(3P).3d"	"4D"	"1/2"	"3s2.3p4.(3P).4p"	"2P*"	"1/2"		"T926"	"L2634"	
Ar	2	"370.99085"	"11"	"4.7e+06"	B	"159393.3850"	"186340.5616"	"3s2.3p4.(3P).4p"	"2D*"	"3/2"	"3s2.3p4.(3P).4d"	"4F"	"3/2"		"T926"	"L11520"	
Ar	3	"371.2764"	"10"	""		"200317.933"	"227244.1715"	"3s2.3p3.(2P*).3d"	"1F*"	"3"	"3s2.3p3.(2D*).4p"	"1F"	"3"		""	"L9366"	
Ar	2	"371.3019"	"2"	""		"172213.8798"	"199138.5106"	"3s2.3p4.(1D).4p"	"2P*"	"3/2"	"3s2.3p4.(3P).6s"	"4P"	"3/2"		""	"L14821"	
Ar	2	"371.47332"	"14"	"2.e+05"	D	"132481.2068"	"159393.3850"	"3s2.3p4.(3P).3d"	"4D"	"5/2"	"3s2.3p4.(3P).4p"	"2D*"	"3/2"		"T926"	"L11520"	
Ar	3	"371.6553"	"8"	""		"204728.39"	"231627.364"	"3s2.3p3.(2D*).3d"	"3S*"	"1"	"3s2.3p3.(2D*).4p"	"3P"	"1"		""	"L9366"	
Ar	2	"371.71721"	"6"	"5.2e+06"	B	"158730.2995"	"185624.8282"	"3s2.3p4.(3P).4p"	"2D*"	"5/2"	"3s2.3p4.(3P).4d"	"4F"	"7/2"		"T926"	"L11520"	
Ar	2	"371.82061"	"93"	"2.e+08"	D	"173347.9158"	"200234.9579"	"3s2.3p4.(1D).4p"	"2D*"	"3/2"	"3s2.3p4.(1D).4d"	"2F"	"5/2"		"T1240"	"L11520"	
Ar	2	"372.04258"	"12"	"1.7e+07"	D	"155351.1206"	"182222.1209"	"3s2.3p4.(3P).4p"	"4P*"	"3/2"	"3s2.3p4.(3P).5s"	"4P"	"3/2"		"T1240"	"L11520"	
Ar	3	"372.3251"	"5"	""		"225404.1120"	"252254.794"	"3s2.3p3.(2D*).4p"	"3D"	"3"	"3s2.3p3.(4S*).4d"	"3D*"	"2"		""	"L9366"	
Ar	2	"372.45156"	"14"	"3.4e+07"	D	"173393.4658"	"200234.9579"	"3s2.3p4.(1D).4p"	"2D*"	"5/2"	"3s2.3p4.(1D).4d"	"2F"	"5/2"		"T1240"	"L11520"	
Ar	2	"372.93082"	"234"	"4.80e+07"	B	"134241.7389"	"161048.7411"	"3s2.3p4.(3P).4s"	"4P"	"5/2"	"3s2.3p4.(3P).4p"	"4S*"	"3/2"		"T926"	"L11520"	
Ar	2	"373.337"	"1h,bl"	""		"159393.3850"	"186171.3330"	"3s2.3p4.(3P).4p"	"2D*"	"3/2"	"3s2.3p4.(3P).4d"	"4P"	"1/2"		""	"L14821"	
Ar	2	"373.54880"	"4"	"3.e+05"	C+	"132630.7277"	"159393.3850"	"3s2.3p4.(3P).3d"	"4D"	"3/2"	"3s2.3p4.(3P).4p"	"2D*"	"3/2"		"T926"	"L11520"	
Ar	2	"373.78889"	"126"	"2.3e+08"	D	"173393.4658"	"200138.9307"	"3s2.3p4.(1D).4p"	"2D*"	"5/2"	"3s2.3p4.(1D).4d"	"2F"	"7/2"		"T1240"	"L11520"	
Ar	2	"374.4274"	"1"	""		"179931.8393"	"206631.7185"	"3s2.3p4.(1S).3d"	"2D"	"3/2"	"3s2.3p4.(3P<0>).5f"	"2[3]*"	"5/2"		""	"L14821"	
Ar	2	"374.64469"	"275"	""		"173347.9158"	"200032.2867"	"3s2.3p4.(1D).4p"	"2D*"	"3/2"	"3s2.3p4.(3P).6s"	"2P"	"3/2"		""	"L11520"	
Ar	2	"374.69130"	"7"	"2.1e+06"	B	"159393.3850"	"186074.4375"	"3s2.3p4.(3P).4p"	"2D*"	"3/2"	"3s2.3p4.(3P).4d"	"4F"	"5/2"		"T926"	"L11520"	
Ar	2	"375.04801"	"13"	"1.e+05"	D	"132737.7039"	"159393.3850"	"3s2.3p4.(3P).3d"	"4D"	"1/2"	"3s2.3p4.(3P).4p"	"2D*"	"3/2"		"T926"	"L11520"	
Ar	2	"375.1047"	"2"	""		"160239.4280"	"186891.0393"	"3s2.3p4.(3P).4p"	"2P*"	"3/2"	"3s2.3p4.(3P).4d"	"4P"	"5/2"		""	"L14821"	
Ar	2	"375.1330"	"1"	""		"183797.4473"	"210447.1140"	"3s2.3p4.(3P).4d"	"4D"	"5/2"	"3s2.3p4.(3P<2>).6f"	"2[4]*"	"7/2"		""	"L14821"	
Ar	2	"375.2856"	"0.5"	""		"173393.4658"	"200032.2867"	"3s2.3p4.(1D).4p"	"2D*"	"5/2"	"3s2.3p4.(3P).6s"	"2P"	"3/2"		""	"L14821"	
Ar	2	"375.35172"	"26"	""		"173347.9158"	"199982.0244"	"3s2.3p4.(1D).4p"	"2D*"	"3/2"	"3s2.3p4.(1D).4d"	"2D"	"3/2"		""	"L11520"	
Ar	2	"375.40493"	"11"	""		"172816.2926"	"199446.6269"	"3s2.3p4.(1D).4p"	"2P*"	"1/2"	"3s2.3p4.(1D).4d"	"2P"	"1/2"		""	"L11520"	
Ar	3	"375.6382"	"9"	""		"204728.39"	"231342.1658"	"3s2.3p3.(2D*).3d"	"3S*"	"1"	"3s2.3p3.(2D*).4p"	"3P"	"2"		""	"L9366"	
Ar	2	"375.66701"	"4"	""		"173347.9158"	"199959.6798"	"3s2.3p4.(1D).4p"	"2D*"	"3/2"	"3s2.3p4.(3P).5d"	"4D"	"5/2"		""	"L11520"	
Ar	2	"376.3111"	"2"	""		"173393.4658"	"199959.6798"	"3s2.3p4.(1D).4p"	"2D*"	"5/2"	"3s2.3p4.(3P).5d"	"4D"	"5/2"		""	"L14821"	
Ar	2	"376.35041"	"17"	"1.78e+07"	B	"157234.0196"	"183797.4473"	"3s2.3p4.(3P).4p"	"4D*"	"7/2"	"3s2.3p4.(3P).4d"	"4D"	"5/2"		"T926"	"L11520"	
Ar	2	"376.52697"	"186"	"9.8e+07"	D	"155043.1619"	"181594.1404"	"3s2.3p4.(3P).4p"	"4P*"	"5/2"	"3s2.3p4.(3P).5s"	"4P"	"5/2"		"T1240"	"L11520"	
Ar	2	"376.61182"	"91"	"7.4e+06"	B	"145668.8845"	"172213.8798"	"3s2.3p4.(3P).3d"	"2P"	"3/2"	"3s2.3p4.(1D).4p"	"2P*"	"3/2"		"T926"	"L11520"	
Ar	1	"377.0369"	"20"	"7.0e+04"	D	"94553.6652"	"121068.736"	"3s2.3p5.(2P*<1/2>).4s"	"2[1/2]*"	"0"	"3s2.3p5.(2P*<3/2>).6p"	"2[1/2]"	"1"		"T1086n"	"L2634"	
Ar	2	"377.05194"	"33"	"4.1e+07"	D	"155708.1075"	"182222.1209"	"3s2.3p4.(3P).4p"	"4P*"	"1/2"	"3s2.3p4.(3P).5s"	"4P"	"3/2"		"T1240"	"L11520"	
Ar	2	"377.4522"	"4"	""		"173393.4658"	"199879.3828"	"3s2.3p4.(1D).4p"	"2D*"	"5/2"	"3s2.3p4.(3P).5d"	"4D"	"7/2"		""	"L14821"	
Ar	2	"377.75310"	"5"	"1.1e+06"	D	"159706.5337"	"186171.3330"	"3s2.3p4.(3P).4p"	"2P*"	"1/2"	"3s2.3p4.(3P).4d"	"4P"	"1/2"		"T926"	"L11520"	
Ar	2	"378.08394"	"81"	"7.7e+07"	B	"157234.0196"	"183675.6614"	"3s2.3p4.(3P).4p"	"4D*"	"7/2"	"3s2.3p4.(3P).4d"	"4D"	"7/2"		"T926"	"L11520"	
Ar	2	"378.63819"	"20"	"1.5e+06"	B	"132327.3616"	"158730.2995"	"3s2.3p4.(3P).3d"	"4D"	"7/2"	"3s2.3p4.(3P).4p"	"2D*"	"5/2"		"T926"	"L11520"	
Ar	2	"379.3226"	"1"	""		"163299.5616"	"189654.8487"	"3s2.3p4.(1D).3d"	"2F"	"5/2"	"3s2.3p4.(3P).5p"	"4D*"	"5/2"		""	"L14821"	
Ar	3	"379.53435"	"148"	""		"213951.7743"	"240292.3714"	"3s2.3p3.(2D*).3d"	"3P*"	"2"	"3s2.3p3.(2P*).4p"	"3D"	"3"		""	"L11520"	
Ar	2	"379.65931"	"13"	"2.5e+07"	D	"173347.9158"	"199679.8440"	"3s2.3p4.(1D).4p"	"2D*"	"3/2"	"3s2.3p4.(1D).4d"	"2D"	"5/2"		"T1240"	"L11520"	
Ar	2	"379.93811"	"12"	"1.7e+07"	C	"157673.4134"	"183986.0137"	"3s2.3p4.(3P).4p"	"4D*"	"5/2"	"3s2.3p4.(3P).4d"	"4D"	"3/2"		"T926"	"L11520"	
Ar	3	"380.025"	"6"	""		"213951.7743"	"240258.453"	"3s2.3p3.(2D*).3d"	"3P*"	"2"	"3s2.3p3.(2P*).4p"	"3D"	"2"		""	"L7493"	
Ar	2	"380.31720"	"69"	"1.5e+08"	D	"173393.4658"	"199679.8440"	"3s2.3p4.(1D).4p"	"2D*"	"5/2"	"3s2.3p4.(1D).4d"	"2D"	"5/2"		"T1240"	"L11520"	
Ar	2	"380.85745"	"14"	"1.0e+06"	C	"132481.2068"	"158730.2995"	"3s2.3p4.(3P).3d"	"4D"	"5/2"	"3s2.3p4.(3P).4p"	"2D*"	"5/2"		"T926"	"L11520"	
