element	sp_num	obs_wl_vac(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
He	1	"952.617"	"3*"	"3.3834e+03"	AAA	"[186101.54358476]"	"[196596.077835935]"	"1s.3d"	"3D"	"3"	"1s.8f"	"3F*"	"2"		"T8636c73"	"L8200"	
He	1	"952.617"	"3*"	"7.6127e+05"	AAA	"[186101.54358476]"	"[196596.076759854]"	"1s.3d"	"3D"	"3"	"1s.8f"	"3F*"	"4"		"T8636c73"	"L8200"	
He	1	"952.617"	"3*"	"6.4641e+04"	AAA	"[186101.54358476]"	"[196596.076153965]"	"1s.3d"	"3D"	"3"	"1s.8f"	"3F*"	"3"		"T8636c73"	"L8200"	
He	1	"952.617"	"3*"	"1.1839e+05"	AAA	"[186101.54609533]"	"[196596.077835935]"	"1s.3d"	"3D"	"2"	"1s.8f"	"3F*"	"2"		"T8636c73"	"L8200"	
He	1	"952.617"	"3*"	"5.2655e+05"	AAA	"[186101.54609533]"	"[196596.076153965]"	"1s.3d"	"3D"	"2"	"1s.8f"	"3F*"	"3"		"T8636c73"	"L8200"	
He	1	"952.617"	"3*"	"6.3946e+05"	AAA	"[186101.59029341]"	"[196596.077835935]"	"1s.3d"	"3D"	"1"	"1s.8f"	"3F*"	"2"		"T8636c73"	"L8200"	
He	1	"952.927"	"1"	"5.8976e+05"	AAA	"[186104.96409510]"	"[196596.079486447]"	"1s.3d"	"1D"	"2"	"1s.8f"	"1F*"	"3"		"T8636c73"	"L366"	
He	1	"1002.773"	"6*"	"5.4147e+03"	AAA	"[186101.54358476]"	"[196071.176123831]"	"1s.3d"	"3D"	"3"	"1s.7f"	"3F*"	"2"		"T8636c73"	"L8200"	
He	1	"1002.773"	"6*"	"1.2183e+06"	AAA	"[186101.54358476]"	"[196071.174517346]"	"1s.3d"	"3D"	"3"	"1s.7f"	"3F*"	"4"		"T8636c73"	"L8200"	
He	1	"1002.773"	"6*"	"1.8947e+05"	AAA	"[186101.54609533]"	"[196071.176123831]"	"1s.3d"	"3D"	"2"	"1s.7f"	"3F*"	"2"		"T8636c73"	"L8200"	
He	1	"1002.773"	"6*"	"1.0174e+05"	AAA	"[186101.54358476]"	"[196071.173571829]"	"1s.3d"	"3D"	"3"	"1s.7f"	"3F*"	"3"		"T8636c73"	"L8200"	
He	1	"1002.773"	"6*"	"8.2928e+05"	AAA	"[186101.54609533]"	"[196071.173571829]"	"1s.3d"	"3D"	"2"	"1s.7f"	"3F*"	"3"		"T8636c73"	"L8200"	
He	1	"1002.773"	"6*"	"1.0234e+06"	AAA	"[186101.59029341]"	"[196071.176123831]"	"1s.3d"	"3D"	"1"	"1s.7f"	"3F*"	"2"		"T8636c73"	"L8200"	
He	1	"1003.116"	"2"	"9.2892e+05"	AAA	"[186104.96409510]"	"[196071.178458823]"	"1s.3d"	"1D"	"2"	"1s.7f"	"1F*"	"3"		"T8636c73"	"L8200"	
He	1	"1091.292"	"12*"	"9.6197e+03"	AAA	"[186101.54358476]"	"[195262.425766876]"	"1s.3d"	"3D"	"3"	"1s.6f"	"3F*"	"2"		"T8636c73"	"L7293"	
He	1	"1091.292"	"12*"	"3.3661e+05"	AAA	"[186101.54609533]"	"[195262.425766876]"	"1s.3d"	"3D"	"2"	"1s.6f"	"3F*"	"2"		"T8636c73"	"L7293"	
He	1	"1091.292"	"12*"	"2.1644e+06"	AAA	"[186101.54358476]"	"[195262.423215351]"	"1s.3d"	"3D"	"3"	"1s.6f"	"3F*"	"4"		"T8636c73"	"L7293"	
He	1	"1091.292"	"12*"	"1.7594e+05"	AAA	"[186101.54358476]"	"[195262.421610707]"	"1s.3d"	"3D"	"3"	"1s.6f"	"3F*"	"3"		"T8636c73"	"L7293"	
He	1	"1091.292"	"12*"	"1.4356e+06"	AAA	"[186101.54609533]"	"[195262.421610707]"	"1s.3d"	"3D"	"2"	"1s.6f"	"3F*"	"3"		"T8636c73"	"L7293"	
He	1	"1091.305"	"9"	"1.8181e+06"	AAA	"[186101.59029341]"	"[195262.425766876]"	"1s.3d"	"3D"	"1"	"1s.6f"	"3F*"	"2"		"T8636c73"	"L885"	
He	1	"1091.710"	"3"	"1.6083e+06"	AAA	"[186104.96409510]"	"[195262.429178233]"	"1s.3d"	"1D"	"2"	"1s.6f"	"1F*"	"3"		"T8636c73"	"L885"	
He	1	"1196.912"	"30"	"2.6084e+06"	AAA	"[185564.5813147]"	"[193917.14932512]"	"1s.3p"	"3P*"	"1"	"1s.5d"	"3D"	"2"		"T8636c73"	"L885"	
He	1	"1252.752"	"20"	"7.0932e+05"	AAA	"[183236.789095]"	"[191217.0383609]"	"1s.3s"	"3S"	"1"	"1s.4p"	"3P*"	"2"		"T8636c73"	"L885"	
He	1	"1278.479"	"81*"	"2.0331e+04"	AAA	"[186101.54358476]"	"[193921.123147015]"	"1s.3d"	"3D"	"3"	"1s.5f"	"3F*"	"2"		"T8636c73"	"L7384"	
He	1	"1278.479"	"81*"	"7.1142e+05"	AAA	"[186101.54609533]"	"[193921.123147015]"	"1s.3d"	"3D"	"2"	"1s.5f"	"3F*"	"2"		"T8636c73"	"L7384"	
He	1	"1278.479"	"81*"	"4.5746e+06"	AAA	"[186101.54358476]"	"[193921.118736664]"	"1s.3d"	"3D"	"3"	"1s.5f"	"3F*"	"4"		"T8636c73"	"L7384"	
He	1	"1278.479"	"81*"	"3.5457e+05"	AAA	"[186101.54358476]"	"[193921.115658304]"	"1s.3d"	"3D"	"3"	"1s.5f"	"3F*"	"3"		"T8636c73"	"L7384"	
He	1	"1278.479"	"81*"	"2.8980e+06"	AAA	"[186101.54609533]"	"[193921.115658304]"	"1s.3d"	"3D"	"2"	"1s.5f"	"3F*"	"3"		"T8636c73"	"L7384"	
He	1	"1278.499"	"50"	"3.8426e+06"	AAA	"[186101.59029341]"	"[193921.123147015]"	"1s.3d"	"3D"	"1"	"1s.5f"	"3F*"	"2"		"T8636c73"	"L885"	
